bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
driggna01,1996-97,23,BOS,NBA,15,8.8,.302,.714,1.5,0.4,0.2,0.1,2.4,6.8,-0.2,-0.059,-8.2,-0.2,,"Corliss in Chicago, Illinois"
