bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
burdeti01,1976-77,23,NYK,NBA,61,10.0,.420,.600,1.1,1.0,0.8,0.0,5.7,14.6,0.0,-0.004,-3.4,-0.2,,"Schuyler in Albany, New York"
burdeti01,1977-78,24,NYK,NBA,2,7.5,.500,,0.0,0.5,0.5,0.0,1.0,6.9,0.0,.067,-4.8,0.0,,"Schuyler in Albany, New York"
