bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
aguirma01,1981-82,22,DAL,NBA,51,28.8,.465,.680,4.9,3.2,0.7,0.4,18.7,17.3,1.9,.061,0.1,0.8,,"George Westinghouse in Chicago, Illinois",
aguirma01,1982-83,23,DAL,NBA,81,34.4,.483,.728,6.3,4.1,1.0,0.3,24.4,20.5,6.9,.118,1.7,2.6,,"George Westinghouse in Chicago, Illinois",
aguirma01,1983-84,24,DAL,NBA,79,36.7,.524,.749,5.9,4.5,1.0,0.3,29.5,23.5,9.0,.149,3.3,3.9,,"George Westinghouse in Chicago, Illinois",
aguirma01,1984-85,25,Dallas Mavericks,NBA,80,33.7,.506,.759,6.0,3.1,0.8,0.3,25.7,21.3,7.2,.128,1.7,2.5,,"George Westinghouse in Chicago, Illinois",800000
aguirma01,1985-86,26,Dallas Mavericks,NBA,74,33.8,.503,.705,6.0,4.6,0.8,0.2,22.6,19.2,4.7,.090,1.5,2.2,,"George Westinghouse in Chicago, Illinois",626240
aguirma01,1986-87,27,DAL,NBA,80,33.3,.495,.770,5.3,3.2,1.1,0.4,25.7,22.1,8.9,.160,2.8,3.2,,"George Westinghouse in Chicago, Illinois",
aguirma01,1987-88,28,Dallas Mavericks,NBA,77,33.9,.475,.770,5.6,3.6,0.9,0.7,25.1,21.9,8.8,.163,3.1,3.4,,"George Westinghouse in Chicago, Illinois",715700
aguirma01,1988-89,29,Dallas Mavericks,NBA,80,32.5,.461,.733,4.8,3.5,0.6,0.5,18.9,16.4,4.5,.082,0.5,1.7,,"George Westinghouse in Chicago, Illinois",715700
aguirma01,1988-89,29,Dallas Mavericks,NBA,44,34.8,.450,.730,5.3,4.3,0.7,0.7,21.7,17.3,1.7,.052,0.1,0.8,,"George Westinghouse in Chicago, Illinois",715700
aguirma01,1988-89,29,Dallas Mavericks,NBA,36,29.7,.483,.738,4.2,2.5,0.4,0.2,15.5,15.1,2.8,.126,1.1,0.8,,"George Westinghouse in Chicago, Illinois",715700
aguirma01,1989-90,30,DET,NBA,78,25.7,.488,.756,3.9,1.9,0.4,0.2,14.1,15.8,5.7,.136,0.6,1.3,,"George Westinghouse in Chicago, Illinois",
aguirma01,1990-91,31,Detroit Pistons,NBA,78,25.7,.462,.757,4.8,1.8,0.6,0.3,14.2,16.7,5.5,.132,0.7,1.4,,"George Westinghouse in Chicago, Illinois",1115000
aguirma01,1991-92,32,Detroit Pistons,NBA,75,21.1,.431,.687,3.1,1.7,0.7,0.1,11.3,13.7,2.2,.066,-2.6,-0.2,,"George Westinghouse in Chicago, Illinois",1232000
aguirma01,1992-93,33,Detroit Pistons,NBA,51,20.7,.443,.767,3.0,2.1,0.3,0.1,9.9,13.7,1.8,.082,-1.5,0.1,,"George Westinghouse in Chicago, Illinois",1351000
aguirma01,1993-94,34,Detroit Pistons,NBA,39,22.0,.468,.694,3.0,2.7,0.5,0.2,10.6,13.1,0.9,.050,-2.1,0.0,,"George Westinghouse in Chicago, Illinois",1471000
