bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
willima05,2017-18,24,MIA,NBA,3,3.7,.333,,0.3,0.0,0.0,0.0,1.7,-0.7,0.0,-0.198,-17.2,0.0,
