bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
briscis01,2018-19,22,ORL,NBA,2,8.0,.571,.333,0.5,1.5,0.0,0.0,5.0,17.1,0.0,.104,-4.4,0.0,
