bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
mccorti01,1984-85,22,SEA,NBA,78,20.3,.557,.715,5.1,1.0,0.2,0.4,9.3,14.7,3.8,.114,-1.6,0.2,,
mccorti01,1985-86,23,Seattle SuperSonics,NBA,77,22.1,.570,.713,5.2,1.1,0.2,0.4,8.8,13.9,4.6,.128,-0.5,0.7,,228333
mccorti01,1986-87,24,PHI,NBA,81,34.8,.545,.719,7.5,1.4,0.4,0.8,12.8,12.9,6.0,.102,-0.7,0.9,,
mccorti01,1987-88,25,New Jersey Nets,NBA,70,30.2,.537,.674,6.7,1.7,0.5,0.3,12.0,13.4,3.9,.089,-0.9,0.6,,675000
mccorti01,1987-88,25,New Jersey Nets,NBA,23,26.1,.514,.698,6.3,1.1,0.6,0.3,7.8,10.8,0.9,.069,-1.5,0.1,,675000
mccorti01,1987-88,25,New Jersey Nets,NBA,47,32.2,.543,.667,6.9,2.0,0.4,0.3,14.1,14.4,3.1,.097,-0.7,0.5,,675000
mccorti01,1988-89,26,Houston Rockets,NBA,81,15.5,.481,.674,3.2,0.7,0.2,0.3,5.2,9.3,2.0,.075,-3.3,-0.4,,675000
mccorti01,1989-90,27,HOU,NBA,18,6.4,.345,.526,1.5,0.2,0.2,0.1,1.7,2.6,-0.1,-0.032,-9.1,-0.2,,
mccorti01,1990-91,28,Atlanta Hawks,NBA,56,12.3,.497,.733,2.9,0.6,0.2,0.3,4.5,11.9,1.1,.075,-3.3,-0.2,,775000
mccorti01,1991-92,29,New York Knicks,NBA,22,4.9,.424,.667,1.5,0.4,0.1,0.0,1.9,12.8,0.2,.108,-2.3,0.0,,825000
