name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",-2.18,0.02,willimi02,1988-89,DET,7.7,-0.2,-0.029,-6.4,-0.4,,NBA,100000,22,49,7.3,.364,.660,0.6,1.4,0.3,0.1,2.6,DET
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+0.07,0.52,willimi02,1989-90,TOT,17.9,0.7,.103,-0.1,0.2,,NBA,,23,28,11.8,.504,.783,1.1,2.9,0.8,0.0,5.6,"PHO,CHH"
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+2.62,6.12,willimi02,1990-91,IND,19.5,5.7,.161,2.5,1.9,,NBA,325000,24,73,23.4,.499,.879,2.4,4.8,2.1,0.2,11.1,IND
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+3.26,10.43,willimi02,1991-92,IND,18.4,9.0,.156,2.9,3.4,,NBA,500000,25,79,34.8,.490,.871,3.6,8.2,2.9,0.3,15.0,IND
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+1.64,7.01,willimi02,1992-93,MIN,19.0,7.6,.138,2.3,2.9,,NBA,1775000,26,76,35.0,.446,.907,3.6,8.7,2.2,0.3,15.1,MIN
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+1.14,5.12,willimi02,1993-94,MIN,18.0,5.6,.122,1.1,1.7,,NBA,2075000,27,71,31.1,.457,.839,3.1,7.2,1.7,0.3,13.7,MIN
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",-0.11,0.04,willimi02,1994-95,MIN,5.2,0.0,-0.057,-8.7,0.0,,NBA,2175000,28,1,28.0,.250,.800,1.0,3.0,2.0,0.0,6.0,MIN
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",-1.11,0.15,willimi02,1995-96,MIN,6.9,-0.1,-0.021,-6.4,-0.2,,NBA,2375000,29,9,21.0,.325,.848,2.6,3.4,0.6,0.3,6.1,MIN
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",,,willimi02,1996-97,Did Not Play (injury),,,,,,,NBA,2475000,30,,,,,,,,,,Did Not Play (injury)
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",-0.32,0.29,willimi02,1997-98,MIN,13.9,0.3,.080,-4.4,-0.1,,NBA,2775000,31,25,6.4,.333,.970,0.6,1.3,0.4,0.1,2.6,MIN
Micheal Williams,/players/w/willimi02.html,1989,1999,Baylor University,false,"David W. Carter in Dallas, Texas",+0.10,0.02,willimi02,1998-99,TOR,-6.5,-0.1,-0.259,-18.4,-0.1,,NBA,2975000,32,2,7.5,.200,,0.5,0.0,0.0,0.0,1.0,TOR
