bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
conlemi01,2007-08,20,Memphis Grizzlies,NBA,53,26.1,.428,.732,2.6,4.2,0.8,0.0,9.4,12.6,1.1,.038,-3.0,-0.3,,3377160
conlemi01,2008-09,21,Memphis Grizzlies,NBA,82,30.6,.442,.817,3.4,4.3,1.1,0.1,10.9,14.3,4.5,.086,-0.2,1.1,,3630480
conlemi01,2009-10,22,Memphis Grizzlies,NBA,80,32.1,.445,.743,2.4,5.3,1.4,0.2,12.0,13.9,4.0,.074,-0.7,0.8,,3883800
conlemi01,2010-11,23,Memphis Grizzlies,NBA,81,35.5,.444,.733,3.0,6.5,1.8,0.2,13.7,15.9,6.6,.111,1.3,2.4,,4913007
conlemi01,2011-12,24,Memphis Grizzlies,NBA,62,35.1,.433,.861,2.5,6.5,2.2,0.2,12.7,16.8,6.4,.141,1.9,2.1,,6611571
conlemi01,2012-13,25,Memphis Grizzlies,NBA,80,34.5,.440,.830,2.8,6.1,2.2,0.3,14.6,18.3,9.9,.172,4.1,4.3,,7305786
conlemi01,2013-14,26,Memphis Grizzlies,NBA,73,33.5,.450,.815,2.9,6.0,1.5,0.2,17.2,20.0,8.2,.161,3.4,3.3,,8000001
conlemi01,2014-15,27,Memphis Grizzlies,NBA,70,31.8,.446,.859,3.0,5.4,1.3,0.2,15.8,18.6,6.8,.147,2.7,2.6,,8894216
conlemi01,2015-16,28,Memphis Grizzlies,NBA,56,31.4,.422,.834,2.9,6.1,1.2,0.3,15.3,19.4,5.3,.145,1.7,1.7,,9588426
conlemi01,2016-17,29,Memphis Grizzlies,NBA,69,33.2,.460,.859,3.5,6.3,1.3,0.3,20.5,23.2,10.0,.209,5.7,4.5,,26540100
conlemi01,2017-18,30,Memphis Grizzlies,NBA,12,31.1,.381,.803,2.3,4.1,1.0,0.3,17.1,15.4,0.6,.077,-2.3,0.0,,28530608
conlemi01,2018-19,31,MEM,NBA,4,31.3,.379,.857,4.8,5.8,1.3,0.0,19.3,20.0,0.4,.145,5.2,0.2,,
