bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
curlebi01,1994-95,22,Detroit Pistons,NBA,53,11.2,.433,.750,2.3,0.5,0.4,0.4,2.7,9.0,0.5,.042,-3.4,-0.2,,702000
curlebi01,1995-96,23,Portland Trail Blazers,NBA,,,,,,,,,,,,,,,,913000
curlebi01,1996-97,24,Minnesota Timberwolves,NBA,,,,,,,,,,,,,,,,1123000
curlebi01,1997-98,25,Minnesota Timberwolves,NBA,11,13.3,.485,.667,2.5,0.4,0.3,0.1,3.1,7.8,0.2,.068,-3.8,-0.1,,1333800
curlebi01,1998-99,26,Minnesota Timberwolves,NBA,35,10.6,.403,.864,1.5,0.4,0.5,0.3,2.2,7.4,0.7,.089,-1.9,0.0,,1544000
curlebi01,1999-00,27,Golden State Warriors,NBA,28,11.0,.426,.720,1.8,0.5,0.5,0.1,2.7,6.5,0.0,.003,-5.7,-0.3,,117867
curlebi01,1999-00,27,Golden State Warriors,NBA,4,12.5,.545,,2.0,0.0,0.5,0.0,3.0,5.2,0.0,-0.006,-8.1,-0.1,,117867
curlebi01,1999-00,27,Golden State Warriors,NBA,24,10.8,.404,.720,1.8,0.6,0.5,0.2,2.7,6.8,0.0,.005,-5.2,-0.2,,117867
curlebi01,2000-01,28,Golden State Warriors,NBA,20,9.6,.532,.632,1.9,0.2,0.4,0.5,3.2,10.5,0.2,.038,-3.9,-0.1,,611000
curlebi01,2000-01,28,Golden State Warriors,NBA,5,3.0,.250,.250,0.0,0.0,0.2,0.2,0.6,-8.3,-0.1,-0.314,-13.0,0.0,,611000
curlebi01,2000-01,28,Golden State Warriors,NBA,15,11.8,.558,.733,2.5,0.2,0.4,0.5,4.0,12.1,0.3,.068,-3.1,0.0,,611000
