bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
thompja02,2008-09,22,Sacramento Kings,NBA,82,28.1,.497,.692,7.4,1.1,0.6,0.7,11.1,13.9,2.7,.057,-2.7,-0.4,,1893840
thompja02,2009-10,23,Sacramento Kings,NBA,75,31.4,.472,.715,8.5,1.7,0.5,1.0,12.5,14.6,4.0,.081,-0.9,0.7,,2035920
thompja02,2010-11,24,Sacramento Kings,NBA,75,23.3,.507,.605,6.1,1.2,0.4,0.6,8.8,13.6,2.9,.079,-1.9,0.0,,2178000
thompja02,2011-12,25,Sacramento Kings,NBA,64,25.9,.535,.602,6.9,1.2,0.7,0.7,9.1,16.4,3.9,.114,0.1,0.9,,3001284
thompja02,2012-13,26,Sacramento Kings,NBA,82,27.9,.502,.694,6.7,1.0,0.6,0.7,10.9,14.6,3.6,.075,-2.0,0.0,,5250000
thompja02,2013-14,27,Sacramento Kings,NBA,82,24.5,.506,.579,6.4,0.6,0.4,0.7,7.1,11.1,2.7,.064,-2.5,-0.3,,5643750
thompja02,2014-15,28,Sacramento Kings,NBA,81,24.6,.470,.622,6.5,1.0,0.4,0.7,6.1,10.2,2.4,.057,-1.7,0.1,,6037500
thompja02,2015-16,29,Golden State Warriors,NBA,47,10.0,.481,.704,2.9,0.6,0.3,0.4,3.1,14.2,1.6,.165,0.3,0.3,,6431250
thompja02,2015-16,29,Golden State Warriors,NBA,28,6.4,.476,.625,1.9,0.7,0.1,0.3,2.1,13.3,0.6,.169,-0.7,0.1,,6431250
thompja02,2015-16,29,Golden State Warriors,NBA,19,15.4,.485,.818,4.2,0.5,0.4,0.6,4.6,14.7,1.0,.163,0.9,0.2,,6431250
