bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
kingst01,1989-90,23,Chicago Bulls,NBA,82,21.7,.504,.727,4.7,1.1,0.5,0.7,8.9,13.8,3.6,.098,-2.1,-0.1,,1330000
kingst01,1990-91,24,Chicago Bulls,NBA,76,15.8,.467,.704,2.7,0.9,0.3,0.6,5.5,10.2,1.5,.059,-3.3,-0.4,,1000000
kingst01,1991-92,25,Chicago Bulls,NBA,79,16.1,.506,.753,2.6,1.0,0.3,0.3,7.0,13.4,3.1,.118,-2.0,0.0,,1100000
kingst01,1992-93,26,Chicago Bulls,NBA,76,13.9,.471,.705,2.7,0.9,0.3,0.3,5.4,12.8,1.9,.088,-2.4,-0.1,,1400000
kingst01,1993-94,27,Chicago Bulls,NBA,49,21.5,.428,.684,4.9,1.2,0.6,0.9,7.9,11.6,0.9,.041,-2.9,-0.2,,1600000
kingst01,1993-94,27,Chicago Bulls,NBA,31,17.3,.398,.679,4.3,1.3,0.6,0.4,5.5,10.4,0.4,.040,-3.1,-0.1,,1600000
kingst01,1993-94,27,Chicago Bulls,NBA,18,28.7,.459,.687,6.1,1.1,0.7,1.7,11.8,12.9,0.4,.042,-2.6,-0.1,,1600000
kingst01,1994-95,28,Minnesota Timberwolves,NBA,50,15.8,.467,.667,3.3,0.5,0.5,0.4,5.3,9.5,0.1,.003,-5.6,-0.7,,1900000
kingst01,1995-96,29,Miami Heat,NBA,15,10.4,.472,.500,1.5,0.1,0.5,0.1,2.5,2.0,-0.2,-0.054,-6.9,-0.2,,600000
kingst01,1996-97,30,"BOS,DAL",NBA,11,9.4,.500,.286,2.5,0.1,0.2,0.1,2.2,7.7,0.0,-0.005,-10.0,-0.2,,
