bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
smithjo03,2004-05,19,Atlanta Hawks,NBA,74,27.7,.455,.688,6.2,1.7,0.8,1.9,9.7,15.4,2.4,.055,-0.4,0.8,,1270080
smithjo03,2005-06,20,Atlanta Hawks,NBA,80,32.0,.425,.719,6.6,2.4,0.8,2.6,11.3,15.5,3.6,.067,1.0,1.9,,1365360
smithjo03,2006-07,21,Atlanta Hawks,NBA,72,36.8,.439,.693,8.6,3.3,1.4,2.9,16.4,18.3,4.4,.079,3.0,3.4,,1460640
smithjo03,2007-08,22,Atlanta Hawks,NBA,81,35.5,.457,.710,8.2,3.4,1.5,2.8,17.2,19.0,5.8,.097,3.1,3.7,,2243543
smithjo03,2008-09,23,Atlanta Hawks,NBA,69,35.1,.492,.588,7.2,2.4,1.4,1.6,15.6,17.2,4.9,.097,1.7,2.3,,10000000
smithjo03,2009-10,24,Atlanta Hawks,NBA,81,35.4,.505,.618,8.7,4.2,1.6,2.1,15.7,21.0,9.3,.155,5.5,5.4,,10800000
smithjo03,2010-11,25,Atlanta Hawks,NBA,77,34.4,.477,.725,8.5,3.3,1.3,1.6,16.5,19.2,6.4,.116,3.1,3.4,,11600000
smithjo03,2011-12,26,Atlanta Hawks,NBA,66,35.3,.458,.630,9.6,3.9,1.4,1.7,18.8,21.1,6.8,.139,4.1,3.5,,12400000
smithjo03,2012-13,27,Atlanta Hawks,NBA,76,35.3,.465,.517,8.4,4.2,1.2,1.8,17.5,17.7,4.2,.075,2.1,2.8,,13200000
smithjo03,2013-14,28,Detroit Pistons,NBA,77,35.5,.419,.532,6.8,3.3,1.4,1.4,16.4,14.1,1.1,.020,-0.6,0.9,,13500000
smithjo03,2014-15,29,Detroit Pistons,NBA,83,27.7,.419,.498,6.4,3.3,1.0,1.4,12.4,14.9,2.3,.048,1.0,1.7,,14000000
smithjo03,2014-15,29,Detroit Pistons,NBA,28,32.0,.391,.468,7.2,4.7,1.3,1.7,13.1,14.3,0.2,.012,1.1,0.7,,14000000
smithjo03,2014-15,29,Detroit Pistons,NBA,55,25.5,.438,.521,6.0,2.6,0.9,1.2,12.0,15.2,2.1,.071,0.9,1.0,,14000000
smithjo03,2015-16,30,Detroit Pistons,NBA,55,16.0,.364,.552,3.5,1.6,0.6,0.9,6.0,10.6,0.0,.000,-2.0,0.0,,5400000
smithjo03,2015-16,30,Detroit Pistons,NBA,32,14.3,.383,.595,3.9,1.3,0.6,1.1,5.7,13.2,0.3,.036,-0.1,0.2,,5400000
smithjo03,2015-16,30,Detroit Pistons,NBA,23,18.3,.343,.480,2.9,2.1,0.7,0.6,6.6,7.7,-0.4,-0.040,-4.1,-0.2,,5400000
smithjo03,2016-17,31,Detroit Pistons,NBA,,,,,,,,,,,,,,,,5400000
smithjo03,2017-18,32,Detroit Pistons,NBA,3,4.0,.250,,1.3,0.0,0.0,0.0,0.7,3.5,0.0,-0.013,-13.4,0.0,,5331729
