name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Darius Johnson-Odom,/players/j/johnsda03.html,2013,2014,Marquette University,false,"Wakefield in Raleigh, North Carolina",-0.80,0.01,johnsda03,2012-13,LAL,-6.7,-0.1,-0.439,-17.6,0.0,,NBA,192228,23,4,1.5,.000,,1.0,0.3,0.0,0.0,0.0,LAL
Darius Johnson-Odom,/players/j/johnsda03.html,2013,2014,Marquette University,false,"Wakefield in Raleigh, North Carolina",+0.12,0.03,johnsda03,2013-14,PHI,-23.0,-0.2,-0.661,-25.5,-0.1,,NBA,,24,3,5.0,.000,.000,0.7,0.3,0.3,0.0,0.0,PHI
