bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
judkije01,1978-79,22,BOS,NBA,81,18.8,.503,.815,2.4,1.8,1.0,0.1,8.8,14.5,3.0,.095,-0.7,0.5,,"Highland in Salt Lake City, Utah"
judkije01,1979-80,23,BOS,NBA,65,10.4,.504,.816,1.0,0.7,0.4,0.1,5.4,14.1,1.8,.131,-1.3,0.1,,"Highland in Salt Lake City, Utah"
judkije01,1980-81,24,UTA,NBA,62,10.7,.426,.882,1.5,1.0,0.3,0.0,3.8,11.1,0.7,.052,-4.2,-0.4,,"Highland in Salt Lake City, Utah"
judkije01,1981-82,25,DET,NBA,30,8.4,.383,.615,1.1,0.5,0.2,0.2,2.6,7.7,0.2,.031,-4.8,-0.2,,"Highland in Salt Lake City, Utah"
judkije01,1982-83,26,POR,NBA,34,9.1,.443,.833,1.3,0.5,0.4,0.1,3.1,10.9,0.6,.089,-1.8,0.0,,"Highland in Salt Lake City, Utah"
