bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
gayru01,2006-07,20,Memphis Grizzlies,NBA,78,27.0,.422,.727,4.5,1.3,0.9,0.9,10.8,12.4,0.5,.011,-2.5,-0.3,,2242290
gayru01,2007-08,21,Memphis Grizzlies,NBA,81,37.0,.461,.785,6.2,2.0,1.4,1.0,20.1,17.4,5.0,.080,0.8,2.1,,2411160
gayru01,2008-09,22,Memphis Grizzlies,NBA,79,37.3,.453,.767,5.5,1.7,1.2,0.7,18.9,15.3,3.3,.054,-1.4,0.5,,2579400
gayru01,2009-10,23,Memphis Grizzlies,NBA,80,39.7,.466,.753,5.9,1.9,1.5,0.8,19.6,16.2,6.4,.096,0.4,1.9,,3280997
gayru01,2010-11,24,Memphis Grizzlies,NBA,54,39.9,.471,.805,6.2,2.8,1.7,1.1,19.8,17.8,5.5,.123,2.7,2.6,,13603750
gayru01,2011-12,25,Memphis Grizzlies,NBA,65,37.3,.455,.791,6.4,2.3,1.5,0.8,19.0,17.8,6.0,.120,1.8,2.3,,15032144
gayru01,2012-13,26,Toronto Raptors,NBA,75,35.8,.416,.814,6.1,2.7,1.5,0.7,18.2,15.6,4.0,.072,0.5,1.7,,16460538
gayru01,2012-13,26,Toronto Raptors,NBA,42,36.7,.408,.776,5.9,2.6,1.3,0.7,17.2,14.1,2.4,.075,0.1,0.8,,16460538
gayru01,2012-13,26,Toronto Raptors,NBA,33,34.7,.425,.856,6.4,2.8,1.7,0.7,19.5,17.6,1.6,.068,0.9,0.8,,16460538
gayru01,2013-14,27,Sacramento Kings,NBA,73,34.7,.455,.822,6.0,2.9,1.3,0.8,20.0,18.3,4.8,.091,0.9,1.8,,17888931
gayru01,2013-14,27,Sacramento Kings,NBA,18,35.5,.388,.773,7.4,2.2,1.6,1.3,19.4,14.7,0.3,.021,-2.1,0.0,,17888931
gayru01,2013-14,27,Sacramento Kings,NBA,55,34.4,.482,.836,5.5,3.1,1.2,0.6,20.1,19.6,4.5,.114,1.9,1.9,,17888931
gayru01,2014-15,28,Sacramento Kings,NBA,68,35.4,.455,.858,5.9,3.7,1.0,0.6,21.1,19.7,6.1,.122,2.1,2.5,,19317325
gayru01,2015-16,29,Sacramento Kings,NBA,70,34.0,.463,.780,6.5,1.7,1.4,0.7,17.2,15.5,3.8,.078,-0.4,1.0,,12403101
gayru01,2016-17,30,Sacramento Kings,NBA,30,33.8,.455,.855,6.3,2.8,1.5,0.9,18.7,17.9,1.8,.087,0.7,0.7,,13333333
gayru01,2017-18,31,San Antonio Spurs,NBA,57,21.6,.471,.772,5.1,1.3,0.8,0.7,11.5,18.0,3.1,.123,0.3,0.7,,8406000
gayru01,2018-19,32,SAS,NBA,4,27.3,.581,.500,7.5,1.3,0.5,0.5,14.3,17.6,0.1,.059,-1.7,0.0,,
