name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-0.44,0.10,legleti01,1989-90,PHO,6.7,0.0,.023,-5.5,-0.1,,23,NBA,11,7.5,.379,1.000,0.7,0.5,0.2,0.0,2.5,PHO,
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-2.09,0.02,legleti01,1990-91,DEN,6.4,-0.1,-0.046,-8.0,-0.2,,24,NBA,10,14.8,.347,.833,1.8,1.2,0.2,0.0,5.8,DEN,
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",,,legleti01,1991-92,"Did Not Play (other pro league—USBL, CBA)",,,,,,,25,,,,,,,,,,,"Did Not Play (other pro league—USBL, CBA)",
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-1.85,0.19,legleti01,1992-93,TOT,13.3,0.8,.059,-2.2,0.0,,26,NBA,33,19.2,.436,.803,1.8,1.4,0.7,0.2,8.8,"UTA,DAL",140000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-0.76,1.35,legleti01,1993-94,DAL,16.1,3.4,.124,-1.3,0.2,,27,NBA,79,16.7,.438,.840,1.6,1.5,0.7,0.2,8.3,DAL,250000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-0.98,0.33,legleti01,1994-95,GSW,15.9,1.0,.135,0.1,0.2,,28,NBA,24,15.5,.522,.882,1.7,1.1,0.5,0.0,7.3,GSW,
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",+0.61,3.46,legleti01,1995-96,WSB,15.9,6.8,.184,2.4,2.0,,29,NBA,77,23.1,.507,.863,1.8,1.8,0.6,0.2,9.4,WSB,250000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-1.33,0.12,legleti01,1996-97,WSB,4.4,0.0,-0.010,-6.1,-0.2,,30,NBA,15,12.1,.313,.857,1.4,0.5,0.2,0.3,2.9,WSB,450000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-0.44,0.09,legleti01,1997-98,WAS,-4.5,-0.3,-0.165,-11.8,-0.2,,31,NBA,8,9.5,.158,.750,0.5,0.4,0.1,0.0,1.1,WAS,1105000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-2.77,-0.16,legleti01,1998-99,WAS,9.1,0.3,.040,-4.1,-0.2,,32,NBA,30,12.6,.443,.500,1.3,0.7,0.1,0.1,4.0,WAS,1320000
Tim Legler,/players/l/legleti01.html,1990,2000,La Salle University,false,"John Randolph Tucker in Richmond, Virginia",-2.70,-0.09,legleti01,1999-00,GSW,7.2,0.1,.023,-6.6,-0.3,,33,NBA,23,12.3,.359,.778,1.0,1.0,0.2,0.0,3.3,GSW,1119000
