bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
hollabr01,1979-80,23,LAL,NBA,38,5.2,.423,.938,0.4,0.6,0.4,0.0,2.8,14.3,0.3,.081,-4.0,-0.1,,"Crescenta Valley in La Crescenta, California"
hollabr01,1980-81,24,LAL,NBA,41,7.2,.423,.714,0.7,0.6,0.5,0.0,3.2,9.8,0.1,.024,-5.4,-0.3,,"Crescenta Valley in La Crescenta, California"
hollabr01,1981-82,25,"WSB,MIL",NBA,14,13.9,.346,.500,0.9,1.3,0.8,0.1,4.1,6.8,-0.1,-0.025,-5.3,-0.2,,"Crescenta Valley in La Crescenta, California"
