bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
mbahalu01,2008-09,22,Milwaukee Bucks,NBA,82,25.8,.462,.729,5.9,1.1,1.1,0.5,7.2,12.3,4.0,.092,0.2,1.2,,757000
mbahalu01,2009-10,23,Milwaukee Bucks,NBA,73,25.6,.480,.699,5.5,1.1,0.8,0.5,6.2,11.8,4.7,.122,1.4,1.6,,736420
mbahalu01,2010-11,24,Milwaukee Bucks,NBA,79,26.5,.463,.707,5.3,0.9,0.9,0.4,6.7,11.5,4.8,.109,0.0,1.0,,854389
mbahalu01,2011-12,25,Milwaukee Bucks,NBA,43,23.5,.510,.641,5.3,0.7,0.9,0.5,7.7,13.9,2.4,.112,-0.8,0.3,,5000000
mbahalu01,2012-13,26,Milwaukee Bucks,NBA,58,22.9,.401,.571,4.4,0.9,0.7,0.2,6.7,9.1,0.5,.017,-4.1,-0.7,,4795192
mbahalu01,2013-14,27,Sacramento Kings,NBA,64,15.7,.451,.687,2.3,0.6,0.5,0.2,3.5,8.3,1.0,.049,-2.4,-0.1,,4588384
mbahalu01,2013-14,27,Sacramento Kings,NBA,9,21.8,.469,.692,3.0,1.7,1.0,0.6,4.4,11.7,0.4,.106,1.1,0.2,,4588384
mbahalu01,2013-14,27,Sacramento Kings,NBA,55,14.7,.447,.685,2.2,0.4,0.4,0.2,3.3,7.5,0.6,.035,-3.3,-0.3,,4588384
mbahalu01,2014-15,28,Philadelphia 76ers,NBA,67,28.6,.395,.589,4.9,1.6,1.2,0.3,9.9,10.6,1.1,.027,-3.2,-0.6,,4382576
mbahalu01,2015-16,29,Los Angeles Clippers,NBA,75,17.0,.454,.526,2.3,0.4,0.6,0.3,3.1,7.3,1.6,.059,-1.6,0.1,,1270964
mbahalu01,2016-17,30,Los Angeles Clippers,NBA,80,22.3,.505,.678,2.1,0.5,1.0,0.4,6.1,10.2,3.1,.084,0.7,1.2,,2203000
mbahalu01,2017-18,31,Houston Rockets,NBA,61,25.6,.481,.684,3.0,0.9,1.2,0.4,7.5,10.2,2.8,.086,0.0,0.8,,1471382
mbahalu01,2018-19,32,LAC,NBA,4,15.3,.444,.400,1.8,0.5,0.3,0.3,5.0,7.3,0.0,.034,0.0,0.0,,
