bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
turneev01,2010-11,22,Philadelphia 76ers,NBA,78,23.0,.425,.808,3.9,2.0,0.6,0.2,7.2,10.8,2.3,.060,-2.4,-0.2,,4602720
turneev01,2011-12,23,Philadelphia 76ers,NBA,65,26.4,.446,.676,5.8,2.8,0.6,0.3,9.4,12.6,2.4,.068,-1.8,0.1,,4947840
turneev01,2012-13,24,Philadelphia 76ers,NBA,82,35.3,.419,.740,6.3,4.3,0.9,0.2,13.3,12.1,2.1,.035,-2.1,-0.1,,5293080
turneev01,2013-14,25,Philadelphia 76ers,NBA,81,30.3,.425,.813,5.0,3.2,0.8,0.1,14.0,12.4,1.4,.027,-3.7,-1.0,,6679867
turneev01,2013-14,25,Philadelphia 76ers,NBA,54,34.9,.428,.829,6.0,3.7,1.0,0.1,17.4,13.2,0.7,.017,-3.8,-0.9,,6679867
turneev01,2013-14,25,Philadelphia 76ers,NBA,27,21.1,.411,.706,3.2,2.4,0.4,0.1,7.1,9.7,0.7,.059,-3.2,-0.2,,6679867
turneev01,2014-15,26,Boston Celtics,NBA,82,27.6,.429,.752,5.1,5.5,1.0,0.2,9.5,12.8,2.5,.054,-1.0,0.6,,3278000
turneev01,2015-16,27,Boston Celtics,NBA,81,28.0,.456,.827,4.9,4.4,1.0,0.3,10.5,13.6,4.0,.085,-0.7,0.8,,3425510
turneev01,2016-17,28,Portland Trail Blazers,NBA,65,25.5,.426,.825,3.8,3.2,0.8,0.4,9.0,11.4,1.2,.035,-2.6,-0.3,,16393443
turneev01,2017-18,29,Portland Trail Blazers,NBA,79,25.7,.447,.850,3.1,2.2,0.6,0.4,8.2,9.9,2.6,.061,-1.8,0.1,,17131148
turneev01,2018-19,30,POR,NBA,3,22.0,.538,.750,4.7,4.7,1.0,0.0,10.3,16.7,0.1,.104,1.1,0.0,,
