name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-1.42,1.38,mitchsa01,1989-90,MIN,13.7,5.1,.102,-1.6,0.2,,26,NBA,80,30.2,.446,.768,5.8,1.1,0.8,0.7,12.7,MIN,
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-1.88,0.91,mitchsa01,1990-91,MIN,12.3,5.1,.078,-1.6,0.3,,27,NBA,82,38.1,.441,.775,6.3,1.6,0.8,0.7,14.6,MIN,500000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-2.46,-0.21,mitchsa01,1991-92,MIN,12.0,2.3,.051,-3.4,-0.8,,28,NBA,82,26.2,.423,.786,5.8,1.1,0.6,0.5,10.1,MIN,630000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-2.25,0.10,mitchsa01,1992-93,IND,11.9,2.8,.095,-3.1,-0.4,,29,NBA,81,17.3,.445,.811,3.1,0.9,0.3,0.1,7.2,IND,575000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-1.71,0.43,mitchsa01,1993-94,IND,10.9,2.2,.099,-1.7,0.1,,30,NBA,75,14.5,.458,.745,2.5,0.9,0.4,0.1,4.8,IND,715000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-1.12,1.25,mitchsa01,1994-95,IND,13.4,3.7,.130,-0.5,0.5,,31,NBA,81,17.0,.487,.724,3.0,0.8,0.5,0.2,6.5,IND,850000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-2.01,0.40,mitchsa01,1995-96,MIN,13.0,4.3,.095,-2.2,-0.1,,32,NBA,78,27.5,.490,.814,4.3,0.9,0.6,0.3,10.8,MIN,1000000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-2.36,-0.13,mitchsa01,1996-97,MIN,11.8,3.3,.077,-3.5,-0.8,,33,NBA,82,24.9,.446,.759,4.0,1.0,0.6,0.2,9.3,MIN,1200000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-0.37,3.12,mitchsa01,1997-98,MIN,15.8,6.1,.131,-0.9,0.6,,34,NBA,81,27.6,.464,.832,4.8,1.3,0.8,0.3,12.3,MIN,1400000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-0.67,1.57,mitchsa01,1998-99,MIN,14.1,3.0,.108,-1.6,0.1,,35,NBA,50,26.9,.408,.764,3.6,2.0,0.7,0.3,11.2,MIN,
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-1.66,0.50,mitchsa01,1999-00,MIN,12.0,2.3,.092,-2.7,-0.2,,36,NBA,66,18.6,.447,.880,2.1,1.7,0.4,0.2,6.5,MIN,2000000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-3.82,-1.12,mitchsa01,2000-01,MIN,8.2,0.6,.030,-4.9,-0.7,,37,NBA,82,12.0,.408,.727,1.5,0.7,0.3,0.1,3.5,MIN,2370000
Sam Mitchell,/players/m/mitchsa01.html,1990,2002,Mercer University,false,"Columbus in Columbus, Georgia",-2.58,-0.17,mitchsa01,2001-02,MIN,9.4,0.9,.058,-4.6,-0.5,,38,NBA,74,9.8,.432,.776,1.1,0.6,0.2,0.1,3.3,MIN,1000000
