name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+2.05,9.10,malonmo01,1976-77,TOT,19.8,8.7,.167,2.7,3.0,,21,NBA,82,30.6,.480,.693,13.1,1.1,0.8,2.2,13.2,"BUF,HOU",
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+0.10,3.40,malonmo01,1977-78,HOU,21.2,6.1,.139,-1.1,0.5,,22,NBA,59,35.7,.499,.718,15.0,0.5,0.8,1.3,19.4,HOU,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+3.25,12.80,malonmo01,1978-79,HOU,23.7,14.1,.200,4.0,5.1,All-NBA (1st),23,NBA,82,41.3,.540,.739,17.6,1.8,1.0,1.5,24.8,HOU,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+2.40,10.70,malonmo01,1979-80,HOU,24.1,11.9,.183,2.8,3.8,All-NBA (2nd),24,NBA,82,38.3,.502,.719,14.5,1.8,1.0,1.3,25.8,HOU,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+3.36,15.84,malonmo01,1980-81,HOU,25.1,13.7,.202,3.7,4.7,All-NBA (2nd),25,NBA,80,40.6,.522,.757,14.8,1.8,1.0,1.9,27.8,HOU,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+3.46,13.43,malonmo01,1981-82,HOU,26.8,15.4,.218,4.3,5.4,All-NBA (1st),26,NBA,81,42.0,.519,.762,14.7,1.8,0.9,1.5,31.1,HOU,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+5.15,17.13,malonmo01,1982-83,PHI,25.1,15.1,.248,3.4,4.0,All-NBA (1st),27,NBA,78,37.5,.501,.761,15.3,1.3,1.1,2.0,24.5,PHI,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+2.23,8.65,malonmo01,1983-84,PHI,21.8,9.5,.175,0.7,1.8,All-NBA (2nd),28,NBA,71,36.8,.483,.750,13.4,1.4,1.0,1.5,22.7,PHI,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+3.02,12.18,malonmo01,1984-85,PHI,22.5,11.9,.193,1.5,2.6,All-NBA (1st),29,NBA,79,37.4,.469,.815,13.1,1.6,0.8,1.6,24.6,PHI,2125000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+0.88,5.78,malonmo01,1985-86,PHI,20.6,8.9,.157,-0.8,0.8,,30,NBA,74,36.6,.458,.787,11.8,1.2,0.9,1.0,23.8,PHI,2145000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+1.88,7.31,malonmo01,1986-87,WSB,23.8,9.4,.182,1.9,2.5,All-NBA (2nd),31,NBA,73,34.1,.454,.824,11.3,1.6,0.8,1.3,24.1,WSB,
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+1.63,7.62,malonmo01,1987-88,WSB,21.1,9.2,.163,1.8,2.6,,32,NBA,79,34.1,.487,.788,11.2,1.4,0.7,0.9,20.3,WSB,2067000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+2.52,9.83,malonmo01,1988-89,ATL,21.2,10.7,.178,2.1,3.0,,33,NBA,81,35.5,.491,.789,11.8,1.4,1.0,1.2,20.2,ATL,1500000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+1.00,5.98,malonmo01,1989-90,ATL,20.2,7.7,.134,1.0,2.1,,34,NBA,81,33.8,.480,.781,10.0,1.6,0.6,1.0,18.9,ATL,2100000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",-0.32,2.66,malonmo01,1990-91,ATL,18.2,5.6,.140,-0.9,0.5,,35,NBA,82,23.3,.468,.831,8.1,0.8,0.4,0.9,10.6,ATL,2406000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",+0.93,5.42,malonmo01,1991-92,MIL,19.2,7.8,.148,0.1,1.3,,36,NBA,82,30.6,.474,.786,9.1,1.1,0.9,0.8,15.6,MIL,1600000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",-0.31,0.14,malonmo01,1992-93,MIL,18.7,0.1,.069,-4.0,-0.1,,37,NBA,11,9.5,.310,.774,4.2,0.6,0.1,0.7,4.5,MIL,2230000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",-2.37,-0.05,malonmo01,1993-94,PHI,17.7,1.0,.078,-3.5,-0.2,,38,NBA,55,11.2,.440,.769,4.1,0.6,0.2,0.3,5.3,PHI,1200000
Moses Malone,/players/m/malonmo01.html,1975,1995,,false,"Petersburg in Petersburg, Virginia",-0.83,0.15,malonmo01,1994-95,SAS,12.1,0.3,.088,-3.5,-0.1,,39,NBA,17,8.8,.371,.688,2.7,0.4,0.1,0.2,2.9,SAS,468750
