bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
highjo01,1979-80,22,PHO,NBA,82,13.7,.446,.674,2.1,1.5,0.9,0.2,5.0,10.1,1.1,.047,-1.7,0.1,,"Jones Valley in Birmingham, Alabama"
highjo01,1980-81,23,PHO,NBA,81,21.6,.427,.693,2.8,2.5,1.6,0.3,8.4,10.8,2.5,.069,-0.6,0.6,,"Jones Valley in Birmingham, Alabama"
highjo01,1981-82,24,Did Not Play,,,,,,,,,,,,,,,,,"Jones Valley in Birmingham, Alabama"
highjo01,1982-83,25,PHO,NBA,82,14.1,.461,.463,1.8,1.9,1.0,0.4,3.2,8.6,1.2,.051,-0.5,0.4,,"Jones Valley in Birmingham, Alabama"
highjo01,1983-84,26,PHO,NBA,29,17.7,.346,.345,2.3,1.8,1.4,0.4,1.6,4.5,-0.1,-0.008,-1.0,0.1,,"Jones Valley in Birmingham, Alabama"
