bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
hamilri01,1999-00,21,Washington Wizards,NBA,71,19.3,.420,.774,1.8,1.5,0.4,0.1,9.0,11.6,0.7,.024,-4.5,-0.9,,1836240,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2000-01,22,Washington Wizards,NBA,78,32.3,.438,.868,3.1,2.9,1.0,0.1,18.1,15.7,2.4,.046,-2.2,-0.1,,1973880,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2001-02,23,Washington Wizards,NBA,63,35.0,.435,.890,3.4,2.7,0.6,0.2,20.0,16.9,4.0,.087,-1.8,0.1,,2111640,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2002-03,24,Detroit Pistons,NBA,82,32.2,.443,.833,3.9,2.5,0.8,0.2,19.7,18.7,7.3,.132,-0.3,1.1,,2681783,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2003-04,25,Detroit Pistons,NBA,78,35.5,.455,.868,3.6,4.0,1.3,0.2,17.6,16.8,8.1,.141,1.3,2.3,,6500000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2004-05,26,Detroit Pistons,NBA,76,38.5,.440,.858,3.9,4.9,1.0,0.2,18.7,16.0,7.4,.121,0.4,1.8,,7812500,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2005-06,27,Detroit Pistons,NBA,80,35.3,.491,.845,3.2,3.4,0.7,0.2,20.1,18.2,7.6,.130,0.2,1.5,,8625000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2006-07,28,Detroit Pistons,NBA,75,36.8,.468,.861,3.8,3.8,0.8,0.2,19.8,18.1,8.1,.141,1.1,2.2,,9187500,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2007-08,29,Detroit Pistons,NBA,72,33.7,.484,.833,3.3,4.2,1.0,0.1,17.3,18.2,7.7,.152,2.5,2.8,,10000000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2008-09,30,Detroit Pistons,NBA,67,34.0,.447,.848,3.1,4.4,0.6,0.1,18.3,16.9,4.5,.095,-0.1,1.1,,10812500,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2009-10,31,Detroit Pistons,NBA,46,33.7,.409,.846,2.7,4.4,0.7,0.1,18.1,14.9,1.4,.043,-2.5,-0.2,,11625000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2010-11,32,Detroit Pistons,NBA,55,27.2,.429,.849,2.3,3.1,0.7,0.1,14.1,15.8,1.8,.059,-2.5,-0.2,,12500000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2011-12,33,Detroit Pistons,NBA,28,24.9,.452,.784,2.4,3.0,0.4,0.0,11.6,13.2,1.3,.092,-2.1,0.0,,12500000,"Coatesville Area in Coatesville, Pennsylvania"
hamilri01,2012-13,34,Chicago Bulls,NBA,50,21.8,.429,.857,1.7,2.4,0.5,0.1,9.8,10.6,0.4,.016,-5.5,-1.0,,5000000,"Coatesville Area in Coatesville, Pennsylvania"
