bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
johnsar02,2010-11,21,Portland Trail Blazers,NBA,38,7.3,.455,.591,0.9,1.2,0.1,0.0,2.9,9.3,-0.3,-0.044,-6.8,-0.3,,473604,"Hug in Reno, Nevada"
johnsar02,2011-12,22,Portland Trail Blazers,NBA,9,13.8,.465,1.000,1.4,1.2,0.6,0.0,5.2,12.9,0.1,.050,-5.0,-0.1,,762195,"Hug in Reno, Nevada"
johnsar02,2011-12,22,Portland Trail Blazers,NBA,1,5.0,1.000,,1.0,0.0,1.0,0.0,2.0,20.7,0.0,.042,-0.5,0.0,,762195,"Hug in Reno, Nevada"
johnsar02,2011-12,22,Portland Trail Blazers,NBA,8,14.9,.452,1.000,1.5,1.4,0.5,0.0,5.6,12.5,0.1,.051,-5.2,-0.1,,762195,"Hug in Reno, Nevada"
