bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
woodle01,1984-85,22,Philadelphia 76ers,NBA,38,7.1,.373,.692,0.5,1.2,0.2,0.0,3.2,9.1,-0.2,-0.029,-7.7,-0.4,,215000
woodle01,1985-86,23,Philadelphia 76ers,NBA,68,17.6,.395,.794,1.3,2.7,0.5,0.0,7.8,13.3,1.9,.077,-3.0,-0.3,,253000
woodle01,1985-86,23,Philadelphia 76ers,NBA,29,15.7,.419,.794,0.9,2.6,0.5,0.0,5.3,13.5,1.3,.137,-2.1,0.0,,253000
woodle01,1985-86,23,Philadelphia 76ers,NBA,39,19.1,.385,.793,1.6,2.7,0.5,0.0,9.7,13.1,0.6,.040,-3.5,-0.3,,253000
woodle01,1986-87,24,NJN,NBA,76,22.8,.373,.799,1.6,4.9,0.6,0.0,7.3,11.1,2.0,.054,-3.2,-0.5,,
woodle01,1987-88,25,Atlanta Hawks,NBA,52,17.5,.436,.768,1.1,3.3,0.5,0.0,7.7,15.4,2.2,.114,-1.9,0.0,,75000
woodle01,1987-88,25,Atlanta Hawks,NBA,38,21.8,.426,.758,1.3,4.1,0.6,0.0,9.3,14.4,1.7,.096,-2.6,-0.1,,75000
woodle01,1987-88,25,Atlanta Hawks,NBA,14,5.6,.533,.875,0.4,1.4,0.3,0.0,3.4,25.7,0.5,.299,5.3,0.1,,75000
woodle01,1988-89,26,Did Not Play (other pro league—Spain),,,,,,,,,,,,,,,,,
woodle01,1989-90,27,NJN,NBA,28,7.1,.327,.875,0.4,1.7,0.2,0.0,1.8,10.9,0.3,.066,-6.8,-0.2,,
woodle01,1990-91,28,SAC,NBA,12,18.5,.397,.905,1.6,4.1,0.4,0.0,6.8,15.4,0.6,.119,-2.4,0.0,,
