bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
millste01,1990-91,23,New Jersey Nets,NBA,55,14.9,.465,.712,4.2,0.6,0.6,0.5,5.7,13.6,1.3,.078,-2.9,-0.2,,600000,"Romulus in Romulus, Michigan"
millste01,1990-91,23,New Jersey Nets,NBA,17,16.4,.467,.727,5.2,0.9,0.9,0.5,7.5,14.5,0.3,.053,-2.7,-0.1,,600000,"Romulus in Romulus, Michigan"
millste01,1990-91,23,New Jersey Nets,NBA,38,14.2,.464,.705,3.7,0.4,0.5,0.5,4.9,13.1,1.0,.091,-3.0,-0.1,,600000,"Romulus in Romulus, Michigan"
millste01,1991-92,24,New Jersey Nets,NBA,82,20.9,.463,.750,5.5,1.0,0.6,0.5,9.0,14.7,3.9,.108,-1.8,0.1,,850000,"Romulus in Romulus, Michigan"
millste01,1992-93,25,Detroit Pistons,NBA,81,27.0,.461,.791,5.8,1.4,0.5,0.6,14.8,15.5,3.8,.084,-1.7,0.2,,1337000,"Romulus in Romulus, Michigan"
millste01,1993-94,26,Detroit Pistons,NBA,80,34.7,.511,.797,8.4,2.2,0.8,0.8,17.3,17.7,6.3,.110,1.1,2.2,,1614000,"Romulus in Romulus, Michigan"
millste01,1994-95,27,Detroit Pistons,NBA,72,34.9,.447,.799,7.8,2.2,0.9,0.5,15.5,14.7,3.7,.071,-0.8,0.8,,1897000,"Romulus in Romulus, Michigan"
millste01,1995-96,28,Detroit Pistons,NBA,82,20.2,.419,.771,4.3,1.2,0.5,0.2,9.4,15.2,3.7,.106,-0.9,0.5,,2177000,"Romulus in Romulus, Michigan"
millste01,1996-97,29,Detroit Pistons,NBA,79,25.3,.444,.829,4.8,1.3,0.4,0.3,10.8,16.4,6.2,.148,1.4,1.7,,2457000,"Romulus in Romulus, Michigan"
millste01,1997-98,30,Miami Heat,NBA,50,15.6,.393,.758,3.0,0.8,0.4,0.2,4.2,7.7,0.9,.057,-2.7,-0.1,,1000000,"Romulus in Romulus, Michigan"
millste01,1998-99,31,Miami Heat,NBA,1,29.0,.375,.500,4.0,0.0,1.0,0.0,9.0,6.7,0.0,-0.015,-7.3,0.0,,1145000,"Romulus in Romulus, Michigan"
millste01,1999-00,32,Detroit Pistons,NBA,82,22.5,.439,.735,4.8,1.0,0.5,0.3,6.7,11.0,3.8,.099,-0.7,0.6,,510000,"Romulus in Romulus, Michigan"
millste01,2000-01,33,Dallas Mavericks,NBA,14,8.1,.324,,1.5,0.4,0.2,0.1,1.8,1.1,-0.2,-0.096,-8.2,-0.2,,1400000,"Romulus in Romulus, Michigan"
