name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Dick Van Arsdale,/players/v/vanardi01.html,1966,1977,Indiana University,false,"Manual in Indianapolis, Indiana",-2.48,-0.44,vanardi01,1976-77,PHO,11.1,2.7,.086,-4.4,-0.9,,33,NBA,78,19.7,.456,.873,1.5,1.5,0.4,0.1,7.7,PHO
