bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
outlabo01,1993-94,22,LAC,NBA,37,23.5,.587,.592,5.7,1.0,1.0,1.0,6.9,14.3,2.3,.127,1.3,0.7,,"John Jay in San Antonio, Texas",
outlabo01,1994-95,23,Los Angeles Clippers,NBA,81,20.4,.523,.441,3.9,1.0,1.1,1.9,5.2,13.3,2.5,.071,2.0,1.7,,"John Jay in San Antonio, Texas",250000
outlabo01,1995-96,24,Los Angeles Clippers,NBA,80,12.3,.575,.444,2.5,0.6,0.6,1.1,3.6,15.6,2.3,.111,2.4,1.1,,"John Jay in San Antonio, Texas",500000
outlabo01,1996-97,25,Los Angeles Clippers,NBA,82,26.8,.609,.504,5.5,1.9,1.1,1.7,7.6,16.3,6.1,.133,4.6,3.6,,"John Jay in San Antonio, Texas",600000
outlabo01,1997-98,26,Orlando Magic,NBA,82,36.0,.554,.575,7.8,2.6,1.3,2.2,9.5,15.5,7.6,.124,5.1,5.3,,"John Jay in San Antonio, Texas",1000000
outlabo01,1998-99,27,Orlando Magic,NBA,31,27.5,.545,.432,5.4,1.8,1.3,1.4,6.5,12.8,1.8,.100,2.4,1.0,,"John Jay in San Antonio, Texas",1150000
outlabo01,1999-00,28,Orlando Magic,NBA,82,28.4,.602,.506,6.4,3.0,1.4,1.8,6.0,15.3,6.8,.140,6.4,4.9,,"John Jay in San Antonio, Texas",2000000
outlabo01,2000-01,29,Orlando Magic,NBA,80,31.7,.614,.573,7.7,2.8,1.3,1.7,7.3,15.7,7.9,.150,4.7,4.2,,"John Jay in San Antonio, Texas",4500000
outlabo01,2001-02,30,Phoenix Suns,NBA,83,23.2,.555,.422,4.4,1.5,0.8,1.1,4.5,11.4,3.5,.086,1.7,1.8,,"John Jay in San Antonio, Texas",6000000
outlabo01,2001-02,30,Phoenix Suns,NBA,10,16.0,.619,.444,2.9,0.5,0.9,0.9,3.4,11.0,0.3,.078,0.6,0.1,,"John Jay in San Antonio, Texas",6000000
outlabo01,2001-02,30,Phoenix Suns,NBA,73,24.2,.550,.417,4.6,1.7,0.8,1.1,4.7,11.4,3.2,.087,1.8,1.7,,"John Jay in San Antonio, Texas",6000000
outlabo01,2002-03,31,Phoenix Suns,NBA,80,22.5,.550,.621,4.6,1.4,0.6,0.9,4.7,12.2,4.4,.116,1.9,1.8,,"John Jay in San Antonio, Texas",6585000
outlabo01,2003-04,32,Memphis Grizzlies,NBA,82,19.6,.510,.526,4.2,1.1,0.9,0.9,4.6,13.1,3.6,.107,2.0,1.6,,"John Jay in San Antonio, Texas",6585000
outlabo01,2004-05,33,Memphis Grizzlies,NBA,39,5.5,.353,.556,1.4,0.3,0.2,0.3,0.7,8.1,0.2,.053,-1.2,0.0,,"John Jay in San Antonio, Texas",6573148
outlabo01,2005-06,34,Orlando Magic,NBA,32,11.1,.603,.625,2.4,0.4,0.3,0.4,2.3,11.8,0.7,.101,0.4,0.2,,"John Jay in San Antonio, Texas",1138500
outlabo01,2006-07,35,Orlando Magic,NBA,41,11.2,.667,.591,2.6,0.4,0.4,0.1,2.0,11.4,1.2,.126,1.5,0.4,,"John Jay in San Antonio, Texas",1178348
outlabo01,2007-08,36,Orlando Magic,NBA,2,3.5,.667,,0.0,0.0,0.0,0.0,2.0,8.6,0.0,-0.071,-11.6,0.0,,"John Jay in San Antonio, Texas",160071
