name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-1.00,0.49,bowenry01,1999-00,DEN,11.8,1.4,.111,1.1,0.5,,NBA,301875,24,52,11.3,.393,.717,2.2,0.4,0.8,0.3,2.5,DEN
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-1.32,0.42,bowenry01,2000-01,DEN,13.3,1.7,.114,0.9,0.5,,NBA,510000,25,57,12.2,.556,.614,2.0,0.5,0.6,0.2,3.4,DEN
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",+1.92,4.86,bowenry01,2001-02,DEN,11.4,3.1,.088,0.3,1.0,,NBA,630850,26,75,22.5,.479,.750,4.0,0.7,1.0,0.5,4.9,DEN
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",+0.71,2.07,bowenry01,2002-03,DEN,12.7,2.1,.102,1.1,0.8,,NBA,1111111,27,62,16.1,.492,.659,2.5,0.9,1.0,0.5,3.6,DEN
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-0.13,0.57,bowenry01,2003-04,DEN,9.9,0.8,.097,0.3,0.2,,NBA,1250000,28,52,7.5,.340,.833,1.7,0.3,0.3,0.3,0.9,DEN
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-0.56,0.81,bowenry01,2004-05,HOU,7.7,1.1,.087,-2.1,0.0,,NBA,807046,29,66,9.2,.423,.667,1.2,0.3,0.3,0.1,1.7,HOU
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-2.48,-0.15,bowenry01,2005-06,HOU,4.0,0.2,.012,-4.4,-0.4,,NBA,900498,30,68,9.6,.298,.786,1.3,0.4,0.3,0.1,1.3,HOU
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",,,bowenry01,2006-07,"Did Not Play (other pro league—Spain, Israel)",,,,,,,NBA,998967,31,,,,,,,,,,"Did Not Play (other pro league—Spain, Israel)"
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-1.65,0.28,bowenry01,2007-08,NOH,9.9,1.5,.107,1.2,0.5,,NBA,1033930,32,53,12.5,.490,.552,1.9,0.5,0.6,0.2,2.2,NOH
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-1.68,0.09,bowenry01,2008-09,NOH,10.8,0.6,.125,1.1,0.2,,NBA,1141838,33,21,10.4,.579,.600,1.1,0.4,0.7,0.2,2.2,NOH
Ryan Bowen,/players/b/bowenry01.html,2000,2010,University of Iowa,false,"Fort Madison in Fort Madison, Iowa",-0.39,0.01,bowenry01,2009-10,OKC,31.3,0.1,.509,8.1,0.0,,NBA,209592,34,1,8.0,1.000,1.000,2.0,0.0,1.0,0.0,4.0,OKC
