bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
griffda01,1980-81,22,UTA,NBA,81,35.4,.464,.716,3.6,2.4,1.3,0.5,20.6,14.7,0.4,.006,-4.1,-1.6,,"Male in Louisville, Kentucky",
griffda01,1981-82,23,UTA,NBA,80,32.5,.482,.697,3.8,2.3,1.2,0.4,19.8,15.8,2.1,.038,-2.4,-0.3,,"Male in Louisville, Kentucky",
griffda01,1982-83,24,UTA,NBA,77,36.2,.484,.679,3.9,3.5,1.8,0.4,22.2,15.8,2.8,.048,-0.8,0.9,,"Male in Louisville, Kentucky",
griffda01,1983-84,25,UTA,NBA,82,32.3,.490,.696,4.1,3.5,1.4,0.3,20.0,16.1,3.5,.063,0.0,1.4,,"Male in Louisville, Kentucky",
griffda01,1984-85,26,Utah Jazz,NBA,78,35.6,.457,.725,4.4,3.1,1.7,0.4,22.6,15.6,3.5,.061,0.6,1.8,,"Male in Louisville, Kentucky",363000
griffda01,1985-86,27,Did Not Play (injury—foot),,,,,,,,,,,,,,,,,"Male in Louisville, Kentucky",
griffda01,1986-87,28,UTA,NBA,76,24.3,.446,.703,3.0,1.7,1.3,0.4,15.0,15.0,2.5,.066,-0.1,0.9,,"Male in Louisville, Kentucky",
griffda01,1987-88,29,Utah Jazz,NBA,52,20.2,.429,.641,2.4,1.8,1.0,0.1,11.3,12.7,0.8,.037,-2.1,0.0,,"Male in Louisville, Kentucky",685000
griffda01,1988-89,30,Utah Jazz,NBA,82,29.0,.446,.780,4.0,1.6,1.0,0.3,13.8,12.3,3.9,.078,-0.9,0.7,,"Male in Louisville, Kentucky",685000
griffda01,1989-90,31,UTA,NBA,82,17.6,.464,.654,2.0,0.8,0.8,0.2,8.9,13.6,2.5,.083,-0.4,0.6,,"Male in Louisville, Kentucky",
griffda01,1990-91,32,Utah Jazz,NBA,75,13.4,.391,.756,1.2,0.5,0.6,0.1,5.7,8.6,0.0,.002,-5.0,-0.8,,"Male in Louisville, Kentucky",850000
