name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.42,2.38,tucketr01,1982-83,NYK,11.6,4.0,.104,0.2,1.0,,23,NBA,78,23.5,.462,.672,2.8,2.5,0.7,0.1,8.4,NYK,
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.13,2.15,tucketr01,1983-84,NYK,13.6,3.0,.119,0.7,0.9,,24,NBA,63,19.5,.500,.758,2.1,2.2,1.0,0.1,7.6,NYK,
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-1.02,1.55,tucketr01,1984-85,NYK,12.6,3.3,.086,0.2,1.0,,25,NBA,77,23.6,.483,.792,2.4,2.6,1.0,0.2,8.5,NYK,273000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.83,1.71,tucketr01,1985-86,NYK,14.6,4.0,.107,0.4,1.1,,26,NBA,77,23.2,.472,.790,2.2,2.5,0.8,0.1,10.6,NYK,300000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.24,2.33,tucketr01,1986-87,NYK,15.4,3.4,.096,1.5,1.5,,27,NBA,70,24.2,.470,.762,1.9,2.4,1.7,0.2,11.4,NYK,
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.89,1.23,tucketr01,1987-88,NYK,11.8,2.9,.110,-0.1,0.6,,28,NBA,71,17.6,.424,.718,1.7,1.6,0.7,0.1,7.1,NYK,325000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.19,2.81,tucketr01,1988-89,NYK,12.1,4.6,.122,1.1,1.4,,29,NBA,81,22.5,.454,.782,2.2,1.6,1.1,0.1,8.5,NYK,375000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-1.04,1.61,tucketr01,1989-90,NYK,12.0,3.3,.091,-0.4,0.7,,30,NBA,81,21.3,.417,.767,2.1,2.1,0.9,0.1,8.2,NYK,
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-1.32,0.81,tucketr01,1990-91,NYK,11.7,1.9,.078,-0.8,0.3,,31,NBA,65,18.4,.440,.630,1.6,1.7,0.7,0.1,7.1,NYK,835000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.88,0.42,tucketr01,1991-92,SAS,12.3,1.1,.127,0.1,0.2,,32,NBA,24,17.3,.465,.800,1.5,1.1,0.9,0.1,6.5,SAS,813000
Trent Tucker,/players/t/tucketr01.html,1983,1993,University of Minnesota,false,"Flint Northwestern in Flint, Michigan",-0.89,1.06,tucketr01,1992-93,CHI,14.1,2.8,.150,-1.0,0.2,,33,NBA,69,13.2,.485,.818,1.0,1.2,0.3,0.1,5.2,CHI,350000
