name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-1.16,0.89,jeffeal01,2004-05,BOS,16.6,2.7,.123,-2.7,-0.2,,NBA,1407240,20,71,14.8,.528,.630,4.4,0.3,0.3,0.8,6.7,BOS
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-1.72,0.38,jeffeal01,2005-06,BOS,16.2,2.3,.105,-3.1,-0.3,,NBA,1512840,21,59,18.0,.499,.642,5.1,0.5,0.5,0.8,7.9,BOS
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+0.25,3.98,jeffeal01,2006-07,BOS,19.8,6.6,.137,0.6,1.5,,NBA,1618320,22,69,33.6,.514,.681,11.0,1.3,0.7,1.5,16.0,BOS
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-2.91,-1.11,jeffeal01,2007-08,MIN,22.7,7.7,.127,0.3,1.7,,NBA,2480885,23,82,35.6,.500,.721,11.1,1.4,0.9,1.5,21.0,MIN
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+1.08,4.15,jeffeal01,2008-09,MIN,23.1,4.9,.128,0.7,1.2,,NBA,11000000,24,50,36.7,.497,.738,11.0,1.6,0.8,1.7,23.1,MIN
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-1.06,2.03,jeffeal01,2009-10,MIN,19.0,4.6,.090,-0.4,1.0,,NBA,12000000,25,76,32.4,.498,.680,9.3,1.8,0.8,1.3,17.1,MIN
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-0.96,2.65,jeffeal01,2010-11,UTA,20.1,7.8,.128,0.1,1.5,,NBA,13000000,26,82,35.9,.496,.761,9.7,1.8,0.6,1.9,18.6,UTA
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+1.96,6.36,jeffeal01,2011-12,UTA,22.8,7.5,.173,3.0,2.6,,NBA,14000000,27,61,34.0,.492,.774,9.6,2.2,0.8,1.7,19.2,UTA
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-1.03,2.17,jeffeal01,2012-13,UTA,20.9,7.7,.143,1.5,2.2,,NBA,15000000,28,78,33.1,.494,.770,9.2,2.1,1.0,1.1,17.8,UTA
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+2.07,7.92,jeffeal01,2013-14,CHA,22.7,7.8,.146,1.8,2.5,All-NBA (3rd),NBA,13500000,29,73,35.0,.509,.690,10.8,2.1,0.9,1.1,21.8,CHA
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+0.79,4.20,jeffeal01,2014-15,CHO,19.7,4.7,.113,0.2,1.1,,NBA,13666667,30,65,30.6,.481,.655,8.4,1.7,0.7,1.3,16.6,CHO
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",+0.29,2.21,jeffeal01,2015-16,CHO,18.2,2.8,.123,-1.1,0.2,,NBA,13833333,31,47,23.3,.485,.649,6.4,1.5,0.6,0.9,12.0,CHO
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-2.21,0.06,jeffeal01,2016-17,IND,18.9,2.3,.119,-3.1,-0.2,,NBA,10230179,32,66,14.1,.499,.765,4.2,0.9,0.3,0.2,8.1,IND
Al Jefferson,/players/j/jeffeal01.html,2005,2018,,true,"Prentiss in Prentiss, Mississippi",-0.99,0.43,jeffeal01,2017-18,IND,20.2,1.6,.158,-0.5,0.2,,NBA,9769821,33,36,13.4,.534,.833,4.0,0.8,0.4,0.6,7.0,IND
