name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",+0.18,0.03,murphto01,1987-88,LAC,15.7,0.1,.235,1.3,0.0,,24,NBA,1,19.0,1.000,.750,2.0,2.0,1.0,0.0,5.0,LAC,
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",,,murphto01,1988-89,Did Not Play (other pro league—Spain),,,,,,,25,,,,,,,,,,,Did Not Play (other pro league—Spain),
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",-0.79,2.50,murphto01,1989-90,MIN,13.0,6.1,.117,0.6,1.6,,26,NBA,82,30.4,.471,.709,6.9,1.3,0.9,0.7,8.3,MIN,
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",-2.32,-0.02,murphto01,1990-91,MIN,10.6,1.4,.062,-2.6,-0.2,,27,NBA,52,20.4,.396,.667,4.9,1.2,0.5,0.4,4.8,MIN,590000
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",-2.65,-0.10,murphto01,1991-92,MIN,9.5,0.4,.044,-5.3,-0.4,,28,NBA,47,9.1,.488,.559,2.3,0.2,0.2,0.2,2.1,MIN,760000
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",,,murphto01,1992-93,Did Not Play (injury),,,,,,,29,NBA,,,,,,,,,,Did Not Play (injury),500000
Tod Murphy,/players/m/murphto01.html,1988,1994,"University of California, Irvine",false,"Lakewood in Lakewood, California",-0.08,0.10,murphto01,1993-94,TOT,9.0,0.1,.073,-3.3,0.0,,30,NBA,9,7.4,.500,.500,1.1,0.4,0.2,0.0,1.7,"DET,GSW",20000
