name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+1.06,2.45,catoke01,1997-98,POR,13.3,2.7,.129,-0.3,0.4,,NBA,999240,23,74,13.6,.428,.688,3.4,0.3,0.4,1.3,3.8,POR
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+1.83,1.69,catoke01,1998-99,POR,14.5,1.6,.144,2.2,0.6,,NBA,1149000,24,43,12.7,.450,.507,3.5,0.4,0.5,1.3,3.5,POR
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+0.91,3.44,catoke01,1999-00,HOU,15.9,4.2,.128,-1.0,0.4,,NBA,1299000,25,65,24.3,.537,.649,6.0,0.4,0.5,1.9,8.7,HOU
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+0.79,1.31,catoke01,2000-01,HOU,13.0,1.7,.128,-0.6,0.2,,NBA,5330000,26,35,17.8,.577,.649,4.0,0.3,0.4,0.9,4.7,HOU
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",-0.01,2.95,catoke01,2001-02,HOU,15.0,5.3,.133,-0.6,0.7,,NBA,6048000,27,75,25.6,.583,.582,7.0,0.4,0.5,1.3,6.6,HOU
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+0.93,2.77,catoke01,2002-03,HOU,15.5,3.8,.145,-1.0,0.3,,NBA,6696000,28,73,17.1,.520,.532,5.9,0.3,0.5,1.2,4.5,HOU
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+0.79,4.03,catoke01,2003-04,HOU,13.2,4.6,.127,1.2,1.4,,NBA,7344000,29,69,25.3,.447,.676,6.8,1.0,0.8,1.4,6.1,HOU
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+2.33,4.78,catoke01,2004-05,ORL,14.9,4.3,.137,0.7,1.0,,NBA,7992000,30,62,24.6,.539,.783,6.7,0.6,0.9,1.3,7.0,ORL
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",-2.21,-0.01,catoke01,2005-06,TOT,9.3,0.3,.045,-6.5,-0.4,,NBA,8640000,31,27,12.3,.429,.743,2.6,0.1,0.2,0.4,3.6,"ORL,DET"
Kelvin Cato,/players/c/catoke01.html,1998,2007,"University of South Alabama, Iowa State University",false,"Lithonia in Decatur, Georgia",+0.78,0.20,catoke01,2006-07,NYK,12.3,0.1,.036,-8.3,-0.2,,NBA,1071225,32,18,5.3,.318,.667,1.7,0.0,0.2,0.6,1.2,NYK
