bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
dioguik01,2005-06,22,Golden State Warriors,NBA,69,14.9,.524,.810,3.3,0.4,0.2,0.4,7.0,15.8,2.6,.123,-3.1,-0.3,,1988160,"Garland in Garland, Texas"
dioguik01,2006-07,23,Indiana Pacers,NBA,59,12.9,.477,.800,3.4,0.4,0.1,0.4,6.2,14.9,1.5,.094,-4.9,-0.5,,2137200,"Garland in Garland, Texas"
dioguik01,2006-07,23,Indiana Pacers,NBA,17,13.1,.530,.795,3.7,0.3,0.2,0.6,7.2,18.4,0.6,.137,-4.7,-0.2,,2137200,"Garland in Garland, Texas"
dioguik01,2006-07,23,Indiana Pacers,NBA,42,12.8,.454,.802,3.3,0.5,0.1,0.4,5.8,13.5,0.9,.076,-4.9,-0.4,,2137200,"Garland in Garland, Texas"
dioguik01,2007-08,24,Indiana Pacers,NBA,30,10.2,.478,.851,2.8,0.3,0.2,0.1,5.6,17.2,0.7,.115,-5.0,-0.2,,2286360,"Garland in Garland, Texas"
dioguik01,2008-09,25,Sacramento Kings,NBA,29,7.4,.527,.755,1.9,0.1,0.1,0.1,4.1,20.3,0.7,.158,-5.6,-0.2,,2912823,"Garland in Garland, Texas"
dioguik01,2008-09,25,Sacramento Kings,NBA,19,3.8,.316,.750,0.9,0.0,0.1,0.1,1.4,11.4,0.1,.057,-9.7,-0.1,,2912823,"Garland in Garland, Texas"
dioguik01,2008-09,25,Sacramento Kings,NBA,10,14.2,.600,.758,3.9,0.3,0.2,0.1,9.2,24.9,0.6,.210,-3.4,-0.1,,2912823,"Garland in Garland, Texas"
dioguik01,2009-10,26,New Orleans Hornets,NBA,,,,,,,,,,,,,,,,884881,"Garland in Garland, Texas"
dioguik01,2010-11,27,Los Angeles Clippers,NBA,36,13.1,.561,.661,3.2,0.1,0.1,0.1,5.8,13.7,1.0,.104,-7.6,-0.7,,608772,"Garland in Garland, Texas"
dioguik01,2011-12,28,San Antonio Spurs,NBA,2,7.0,.000,1.000,0.5,0.0,0.0,0.0,1.0,-2.9,0.0,-0.116,-12.5,0.0,,64028,"Garland in Garland, Texas"
