bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
stricro02,1988-89,22,New York Knicks,NBA,81,16.8,.467,.745,2.0,3.9,1.2,0.0,8.9,18.0,3.7,.131,0.5,0.9,,250000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1989-90,23,"NYK,SAS",NBA,82,26.1,.454,.626,3.2,5.7,1.5,0.2,10.6,15.7,4.3,.095,0.7,1.4,,,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1990-91,24,San Antonio Spurs,NBA,58,35.8,.482,.763,3.8,8.0,2.0,0.2,13.8,16.2,5.7,.132,1.8,2.0,,400000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1991-92,25,San Antonio Spurs,NBA,57,36.0,.455,.687,4.6,8.6,2.1,0.3,13.8,16.9,5.2,.123,2.5,2.4,,400000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1992-93,26,Portland Trail Blazers,NBA,78,31.7,.485,.717,4.3,7.2,1.7,0.3,13.7,18.0,7.4,.143,2.8,3.0,,1200000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1993-94,27,Portland Trail Blazers,NBA,82,35.2,.483,.749,4.5,9.0,1.8,0.3,17.2,19.8,9.3,.155,3.4,3.9,,1560000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1994-95,28,Portland Trail Blazers,NBA,64,35.4,.466,.745,5.0,8.8,1.9,0.1,18.9,21.6,8.5,.179,5.0,4.0,,1920000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1995-96,29,Portland Trail Blazers,NBA,67,37.7,.460,.652,4.4,9.6,1.4,0.2,18.7,19.1,7.1,.136,3.0,3.2,,2280000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1996-97,30,Washington Bullets,NBA,82,36.5,.466,.738,4.1,8.9,1.7,0.2,17.2,19.7,8.8,.141,1.9,2.9,,3036000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1997-98,31,Washington Wizards,NBA,76,39.7,.434,.726,5.3,10.5,1.7,0.3,17.8,19.6,8.1,.129,2.6,3.5,All-NBA (2nd),3450000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1998-99,32,WAS,NBA,44,37.1,.416,.746,4.8,9.9,1.7,0.1,15.7,20.2,4.1,.120,2.8,2.0,,,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,1999-00,33,Washington Wizards,NBA,69,31.7,.429,.702,3.8,7.5,1.4,0.3,12.6,17.1,3.7,.081,0.5,1.4,,10000000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2000-01,34,Washington Wizards,NBA,54,25.4,.424,.751,2.6,5.6,1.0,0.1,9.2,16.1,2.2,.076,-1.8,0.1,,10000000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2000-01,34,Washington Wizards,NBA,33,30.9,.426,.782,3.2,7.0,1.3,0.1,12.2,17.4,1.8,.084,-0.8,0.3,,10000000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2000-01,34,Washington Wizards,NBA,21,16.7,.418,.577,1.7,3.4,0.5,0.0,4.6,12.2,0.4,.053,-4.6,-0.2,,10000000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2001-02,35,Washington Wizards,NBA,76,30.2,.443,.766,3.1,6.1,1.1,0.1,10.4,15.6,4.9,.103,-0.4,0.9,,3750000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2002-03,36,Minnesota Timberwolves,NBA,47,20.3,.432,.738,2.0,4.6,1.0,0.1,6.8,15.4,1.7,.084,-2.2,0.0,,1030000,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2003-04,37,Orlando Magic,NBA,61,19.6,.425,.735,2.5,4.0,0.6,0.2,6.3,14.9,1.3,.052,-3.2,-0.4,,887317,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2003-04,37,Orlando Magic,NBA,46,19.9,.454,.750,2.6,4.0,0.6,0.2,6.8,15.8,1.2,.062,-2.8,-0.2,,887317,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2003-04,37,Orlando Magic,NBA,15,18.8,.333,.682,2.5,3.9,0.5,0.3,4.7,11.8,0.1,.019,-4.5,-0.2,,887317,"Oak Hill Academy in Mouth of Wilson, Virginia"
stricro02,2004-05,38,HOU,NBA,16,12.3,.209,.900,1.7,2.4,0.2,0.1,1.8,4.6,-0.2,-0.051,-7.7,-0.3,,,"Oak Hill Academy in Mouth of Wilson, Virginia"
