name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",-1.54,0.37,korveky01,2003-04,PHI,10.1,1.0,.054,-2.6,-0.1,,NBA,366931,22,74,11.9,.352,.792,1.5,0.5,0.3,0.1,4.5,PHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+0.93,6.15,korveky01,2004-05,PHI,12.8,6.6,.119,2.3,2.9,,NBA,620046,23,82,32.5,.418,.854,4.6,2.2,1.3,0.4,11.5,PHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",-0.41,3.23,korveky01,2005-06,PHI,12.3,4.6,.086,-0.2,1.1,,NBA,3630363,24,82,31.3,.430,.849,3.3,2.0,0.8,0.3,11.5,PHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",-1.74,0.81,korveky01,2006-07,PHI,14.2,4.6,.097,-0.5,0.9,,NBA,4018182,25,74,30.9,.440,.914,3.5,1.4,0.8,0.3,14.4,PHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+0.94,4.32,korveky01,2007-08,TOT,12.8,4.2,.116,0.1,0.9,,NBA,4400000,26,75,23.1,.443,.915,2.3,1.3,0.6,0.4,9.9,"PHI,UTA"
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+0.34,3.56,korveky01,2008-09,UTA,12.1,3.7,.095,0.2,1.0,,NBA,4956818,27,78,24.0,.438,.882,3.3,1.8,0.6,0.4,9.0,UTA
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+1.09,2.64,korveky01,2009-10,UTA,13.9,2.6,.130,0.4,0.6,,NBA,5155115,28,52,18.3,.493,.796,2.1,1.7,0.5,0.2,7.2,UTA
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+0.62,3.78,korveky01,2010-11,CHI,13.0,5.1,.149,0.0,0.8,,NBA,5000000,29,82,20.1,.434,.885,1.8,1.5,0.4,0.2,8.3,CHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+2.44,5.08,korveky01,2011-12,CHI,13.6,5.3,.172,2.5,1.7,,NBA,5000000,30,65,22.6,.432,.833,2.4,1.7,0.6,0.2,8.1,CHI
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+2.25,7.54,korveky01,2012-13,ATL,13.9,6.4,.137,2.7,2.7,,NBA,5000000,31,74,30.5,.461,.859,4.0,2.0,0.9,0.5,10.9,ATL
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+2.24,8.17,korveky01,2013-14,ATL,13.5,5.9,.118,2.2,2.5,,NBA,6760563,32,71,33.9,.475,.926,4.0,2.9,1.0,0.3,12.0,ATL
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+4.11,12.64,korveky01,2014-15,ATL,14.8,7.5,.148,3.3,3.3,,NBA,6253521,33,75,32.2,.487,.898,4.1,2.6,0.7,0.6,12.1,ATL
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+1.61,7.25,korveky01,2015-16,ATL,9.7,4.1,.082,-0.2,1.1,,NBA,5746479,34,80,30.0,.435,.833,3.3,2.1,0.8,0.4,9.2,ATL
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",-2.39,-0.05,korveky01,2016-17,TOT,12.1,3.7,.100,-0.2,0.8,,NBA,5239437,35,67,26.2,.464,.905,2.8,1.6,0.5,0.3,10.1,"ATL,CLE"
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",+2.27,6.28,korveky01,2017-18,CLE,13.4,3.4,.104,0.1,0.9,,NBA,7000000,36,73,21.6,.459,.889,2.3,1.2,0.4,0.4,9.2,CLE
Kyle Korver,/players/k/korveky01.html,2004,2019,Creighton University,true,"Pella in Pella, Iowa",,,korveky01,2018-19,CLE,4.3,0.0,-0.009,-5.9,0.0,,NBA,,37,3,12.7,.400,,0.7,1.0,0.3,0.0,1.7,CLE
