name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,-0.45,3.20,parketo01,2001-02,SAS,11.7,3.8,.080,-0.4,0.9,,NBA,744480,19,77,29.4,.419,.675,2.6,4.3,1.2,0.1,9.2,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+1.09,8.32,parketo01,2002-03,SAS,16.5,7.7,.134,0.3,1.6,,NBA,800400,20,82,33.8,.464,.755,2.6,5.3,0.9,0.0,15.5,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+1.45,7.72,parketo01,2003-04,SAS,15.7,7.5,.140,0.8,1.9,,NBA,856200,21,75,34.4,.447,.702,3.2,5.5,0.8,0.1,14.7,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+1.79,9.98,parketo01,2004-05,SAS,18.0,8.1,.141,2.3,3.0,,NBA,1545441,22,80,34.2,.482,.650,3.7,6.1,1.2,0.1,16.6,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+2.32,9.97,parketo01,2005-06,SAS,20.8,9.6,.169,2.6,3.1,,NBA,8400000,23,80,33.9,.548,.707,3.3,5.8,1.0,0.1,18.9,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+2.03,9.54,parketo01,2006-07,SAS,21.4,9.6,.185,2.7,3.0,,NBA,9450000,24,77,32.5,.520,.783,3.2,5.5,1.1,0.1,18.6,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+1.57,7.75,parketo01,2007-08,SAS,20.0,7.0,.146,1.7,2.2,,NBA,10500000,25,69,33.5,.494,.715,3.2,6.0,0.8,0.1,18.8,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+3.28,9.77,parketo01,2008-09,SAS,23.4,8.6,.168,3.1,3.2,All-NBA (3rd),NBA,11550000,26,72,34.1,.506,.782,3.1,6.9,0.9,0.1,22.0,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+0.23,3.49,parketo01,2009-10,SAS,16.4,3.6,.101,-1.7,0.1,,NBA,12600000,27,56,30.9,.487,.756,2.4,5.7,0.5,0.1,16.0,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+1.36,6.78,parketo01,2010-11,SAS,20.4,8.2,.156,1.7,2.4,,NBA,13500000,28,78,32.4,.519,.769,3.1,6.6,1.2,0.0,17.5,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+4.57,11.26,parketo01,2011-12,SAS,22.0,7.1,.177,1.7,1.8,All-NBA (2nd),NBA,12500000,29,60,32.1,.480,.799,2.9,7.7,1.0,0.1,18.3,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+3.08,10.73,parketo01,2012-13,SAS,23.0,9.3,.206,2.7,2.6,All-NBA (2nd),NBA,12500000,30,66,32.9,.522,.845,3.0,7.6,0.8,0.1,20.3,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+0.52,5.15,parketo01,2013-14,SAS,18.9,5.9,.141,-0.5,0.8,All-NBA (2nd),NBA,12500000,31,68,29.4,.499,.811,2.3,5.7,0.5,0.1,16.7,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,-0.68,2.32,parketo01,2014-15,SAS,15.9,4.1,.100,-2.0,0.0,,NBA,12500000,32,68,28.7,.486,.783,1.9,4.9,0.6,0.0,14.4,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+0.84,4.78,parketo01,2015-16,SAS,16.2,5.8,.142,0.1,1.0,,NBA,13437500,33,72,27.5,.493,.760,2.4,5.3,0.8,0.2,11.9,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,+0.03,2.81,parketo01,2016-17,SAS,13.0,3.0,.092,-3.0,-0.4,,NBA,14445313,34,63,25.2,.466,.726,1.8,4.5,0.5,0.0,10.1,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,-2.62,-0.25,parketo01,2017-18,SAS,12.7,1.4,.065,-4.1,-0.6,,NBA,15453126,35,55,19.5,.459,.705,1.7,3.5,0.5,0.0,7.7,SAS
Tony Parker,/players/p/parketo01.html,2002,2019,,false,,,,parketo01,2018-19,CHO,15.3,0.9,.044,-5.3,-0.8,,NBA,5000000,36,56,17.9,.460,.734,1.5,3.7,0.4,0.1,9.5,CHO
