bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
thompla01,1982-83,21,KCK,NBA,71,13.9,.512,.650,5.3,0.5,0.6,0.9,5.4,14.7,2.3,.110,-1.1,0.2,,"Withrow in Cincinnati, Ohio",
thompla01,1983-84,22,KCK,NBA,80,23.9,.523,.717,8.9,1.1,0.9,1.8,10.3,16.9,4.9,.122,1.5,1.7,,"Withrow in Cincinnati, Ohio",
thompla01,1984-85,23,Kansas City Kings,NBA,82,30.0,.531,.721,10.4,1.6,1.2,1.6,11.8,15.6,5.3,.103,1.8,2.3,,"Withrow in Cincinnati, Ohio",277000
thompla01,1985-86,24,Sacramento Kings,NBA,80,29.7,.518,.732,9.6,2.1,0.9,1.4,12.8,16.4,5.6,.113,1.9,2.4,,"Withrow in Cincinnati, Ohio",352000
thompla01,1986-87,25,SAC,NBA,82,26.4,.481,.737,8.4,1.5,0.8,1.5,11.1,15.7,4.5,.100,0.7,1.5,,"Withrow in Cincinnati, Ohio",
thompla01,1987-88,26,Sacramento Kings,NBA,69,18.2,.471,.720,6.2,1.0,0.8,1.1,8.0,15.3,1.9,.074,-1.3,0.2,,"Withrow in Cincinnati, Ohio",636000
thompla01,1988-89,27,Sacramento Kings,NBA,76,30.6,.489,.808,9.4,1.1,1.0,1.2,13.9,15.6,4.4,.090,-1.2,0.4,,"Withrow in Cincinnati, Ohio",636000
thompla01,1988-89,27,Sacramento Kings,NBA,43,29.7,.461,.809,9.1,1.0,1.1,1.3,15.0,15.6,1.7,.065,-2.8,-0.3,,"Withrow in Cincinnati, Ohio",636000
thompla01,1988-89,27,Sacramento Kings,NBA,33,31.9,.538,.806,9.9,1.1,1.0,1.2,12.5,15.5,2.6,.120,0.7,0.7,,"Withrow in Cincinnati, Ohio",636000
thompla01,1989-90,28,IND,NBA,82,25.9,.473,.799,7.7,1.3,0.8,0.9,6.8,10.3,2.4,.055,-1.2,0.4,,"Withrow in Cincinnati, Ohio",
thompla01,1990-91,29,Indiana Pacers,NBA,82,23.7,.488,.692,6.9,1.8,0.8,0.8,7.6,11.2,1.2,.030,-1.6,0.2,,"Withrow in Cincinnati, Ohio",2000000
thompla01,1991-92,30,Indiana Pacers,NBA,80,16.2,.468,.817,4.8,1.3,0.7,0.4,4.9,10.9,1.6,.058,-2.0,0.0,,"Withrow in Cincinnati, Ohio",2000000
thompla01,1992-93,31,Indiana Pacers,NBA,63,11.6,.488,.744,2.8,0.5,0.5,0.4,3.8,10.7,0.9,.061,-2.4,-0.1,,"Withrow in Cincinnati, Ohio",2000000
thompla01,1993-94,32,Indiana Pacers,NBA,30,9.4,.351,.533,2.5,0.5,0.3,0.3,2.3,6.1,0.0,-0.005,-4.7,-0.2,,"Withrow in Cincinnati, Ohio",2000000
thompla01,1994-95,33,Indiana Pacers,NBA,38,11.9,.415,.875,2.3,0.5,0.5,0.3,2.9,6.8,0.1,.015,-3.7,-0.2,,"Withrow in Cincinnati, Ohio",2000000
thompla01,1995-96,34,PHI,NBA,44,17.6,.398,.792,4.5,0.6,0.4,0.5,1.9,6.2,0.2,.013,-4.0,-0.4,,"Withrow in Cincinnati, Ohio",
thompla01,1996-97,35,Denver Nuggets,NBA,26,5.4,.158,.667,1.3,0.1,0.1,0.2,0.4,-0.5,-0.3,-0.086,-11.1,-0.3,,"Withrow in Cincinnati, Ohio",247500
thompla01,1996-97,35,Denver Nuggets,NBA,17,6.2,.188,.500,1.5,0.0,0.2,0.4,0.4,-0.9,-0.2,-0.109,-12.6,-0.3,,"Withrow in Cincinnati, Ohio",247500
thompla01,1996-97,35,Denver Nuggets,NBA,9,3.9,.000,.750,0.9,0.2,0.0,0.0,0.3,0.8,0.0,-0.017,-6.7,0.0,,"Withrow in Cincinnati, Ohio",247500
