bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
robinwa01,1980-81,22,DET,NBA,81,19.7,.460,.729,3.6,1.4,0.6,0.3,7.9,11.5,1.7,.052,-2.8,-0.3,,"Country Day in Greensboro, North Carolina"
