bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
dawkida01,1976-77,20,PHI,NBA,59,11.6,.628,.506,3.9,0.4,0.2,0.8,5.3,16.5,2.1,.150,-1.1,0.2,,"Evans in Orlando, Florida",
dawkida01,1977-78,21,PHI,NBA,70,24.6,.575,.709,7.9,1.2,0.5,1.8,11.7,18.0,6.4,.178,1.5,1.5,,"Evans in Orlando, Florida",
dawkida01,1978-79,22,PHI,NBA,78,26.1,.517,.672,8.1,1.6,0.4,1.8,13.1,15.6,4.6,.108,-0.8,0.6,,"Evans in Orlando, Florida",
dawkida01,1979-80,23,PHI,NBA,80,31.8,.522,.653,8.7,1.9,0.6,1.8,14.7,14.6,5.7,.107,0.1,1.4,,"Evans in Orlando, Florida",
dawkida01,1980-81,24,PHI,NBA,76,27.5,.607,.720,7.2,1.4,0.5,1.5,14.0,15.9,6.3,.145,0.8,1.5,,"Evans in Orlando, Florida",
dawkida01,1981-82,25,PHI,NBA,48,23.4,.564,.695,6.4,1.1,0.4,1.1,11.0,15.0,2.9,.122,-0.9,0.3,,"Evans in Orlando, Florida",
dawkida01,1982-83,26,NJN,NBA,81,25.8,.599,.646,5.2,1.4,0.8,1.9,12.0,13.2,4.0,.092,0.7,1.5,,"Evans in Orlando, Florida",
dawkida01,1983-84,27,NJN,NBA,81,29.8,.593,.735,6.7,1.5,0.7,1.7,16.8,17.6,7.9,.156,2.4,2.7,,"Evans in Orlando, Florida",
dawkida01,1984-85,28,New Jersey Nets,NBA,39,24.9,.566,.711,4.6,1.2,0.4,0.9,13.5,14.5,2.1,.104,-1.9,0.0,,"Evans in Orlando, Florida",768000
dawkida01,1985-86,29,New Jersey Nets,NBA,51,23.7,.644,.707,4.9,1.5,0.3,1.2,15.3,19.5,4.4,.175,2.0,1.2,,"Evans in Orlando, Florida",808000
dawkida01,1986-87,30,NJN,NBA,6,17.7,.625,.708,3.2,0.3,0.3,0.5,9.5,11.5,0.1,.048,-4.3,-0.1,,"Evans in Orlando, Florida",
dawkida01,1987-88,31,"UTA,DET",NBA,6,5.5,.222,.400,0.8,0.3,0.0,0.3,1.7,-9.5,-0.2,-0.313,-17.2,-0.1,,"Evans in Orlando, Florida",
dawkida01,1988-89,32,Detroit Pistons,NBA,14,3.4,.474,.500,0.5,0.1,0.0,0.1,1.9,8.2,0.0,.027,-8.9,-0.1,,"Evans in Orlando, Florida",300000
