bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
whitero03,2013-14,22,Philadelphia 76ers,NBA,3,3.0,.000,,0.0,0.0,0.0,0.0,0.0,-8.3,0.0,-0.121,-10.4,0.0,,1719480
