bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
bradlch01,1981-82,22,BOS,NBA,51,6.6,.451,.677,0.7,0.4,0.3,0.1,3.0,8.9,0.2,.030,-4.8,-0.2,,"Edgewood in Edgewood, Maryland"
bradlch01,1982-83,23,BOS,NBA,51,10.4,.392,.511,1.5,0.5,0.6,0.5,3.6,8.7,0.2,.020,-3.0,-0.1,,"Edgewood in Edgewood, Maryland"
bradlch01,1983-84,24,SEA,NBA,8,4.9,.429,.714,0.4,0.6,0.0,0.1,1.4,0.5,-0.1,-0.152,-12.4,-0.1,,"Edgewood in Edgewood, Maryland"
