name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",+0.46,0.08,bellch01,2001-02,TOT,-1.8,-0.2,-0.172,-11.7,-0.1,,NBA,89292,22,7,6.3,.273,1.000,0.7,0.3,0.0,0.0,1.1,"PHO,DAL"
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",,,bellch01,2002-03,Did Not Play (other pro league—Italy),,,,,,,,,23,,,,,,,,,,Did Not Play (other pro league—Italy)
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",,,bellch01,2003-04,Did Not Play (other pro league—Italy),,,,,,,,,24,,,,,,,,,,Did Not Play (other pro league—Italy)
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",,,bellch01,2004-05,Did Not Play (other pro league—Spain),,,,,,,,,25,,,,,,,,,,Did Not Play (other pro league—Spain)
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-0.33,1.83,bellch01,2005-06,MIL,14.7,3.3,.123,0.9,0.9,,NBA,641748,26,59,21.7,.439,.708,2.0,2.2,1.0,0.1,8.4,MIL
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-2.43,-0.19,bellch01,2006-07,MIL,13.1,4.0,.068,-0.7,1.0,,NBA,744551,27,82,34.7,.437,.780,2.9,3.0,1.2,0.0,13.5,MIL
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-2.43,-0.10,bellch01,2007-08,MIL,10.9,1.3,.038,-2.7,-0.3,,NBA,3100000,28,68,23.9,.381,.805,2.5,3.1,0.8,0.0,7.6,MIL
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-1.78,0.61,bellch01,2008-09,MIL,9.8,2.2,.059,-1.5,0.2,,NBA,3354480,29,70,25.5,.414,.825,1.9,2.2,0.7,0.1,8.4,MIL
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-1.52,0.79,bellch01,2009-10,MIL,7.9,2.0,.060,-1.7,0.1,,NBA,3596000,30,71,22.7,.381,.716,1.9,1.5,0.5,0.2,6.5,MIL
Charlie Bell,/players/b/bellch01.html,2002,2011,Michigan State University,false,"Flint Southwestern Academy in Flint, Michigan",-0.55,0.20,bellch01,2010-11,GSW,4.7,-0.1,-0.040,-6.4,-0.2,,NBA,4447792,31,19,9.0,.279,.500,0.9,0.7,0.3,0.1,1.7,GSW
