bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
johnsde01,1976-77,22,SEA,NBA,81,20.6,.504,.624,3.7,1.5,1.5,0.7,9.2,16.7,4.5,.130,3.4,2.3,,"Dominguez in Compton, California",
johnsde01,1977-78,23,SEA,NBA,81,27.3,.417,.732,3.6,2.8,1.5,0.6,12.7,15.6,5.8,.127,1.5,1.9,,"Dominguez in Compton, California",
johnsde01,1978-79,24,SEA,NBA,80,34.0,.434,.781,4.7,3.5,1.3,1.2,15.9,15.0,6.6,.116,1.3,2.3,,"Dominguez in Compton, California",
johnsde01,1979-80,25,SEA,NBA,81,36.3,.422,.780,5.1,4.1,1.8,1.0,19.0,15.9,7.4,.120,1.7,2.8,All-NBA (2nd),"Dominguez in Compton, California",
johnsde01,1980-81,26,PHO,NBA,79,33.1,.436,.820,4.6,3.7,1.7,0.8,18.8,17.0,8.4,.154,2.0,2.6,All-NBA (1st),"Dominguez in Compton, California",
johnsde01,1981-82,27,PHO,NBA,80,36.7,.470,.806,5.1,4.6,1.3,0.7,19.5,16.7,8.1,.132,1.7,2.7,,"Dominguez in Compton, California",
johnsde01,1982-83,28,PHO,NBA,77,33.1,.462,.791,4.4,5.0,1.3,0.5,14.2,14.8,6.6,.125,1.1,2.0,,"Dominguez in Compton, California",
johnsde01,1983-84,29,BOS,NBA,80,33.3,.437,.852,3.5,4.2,1.2,0.7,13.2,12.8,5.7,.102,0.4,1.6,,"Dominguez in Compton, California",
johnsde01,1984-85,30,Boston Celtics,NBA,80,37.2,.462,.853,4.0,6.8,1.2,0.5,15.7,14.4,6.4,.103,0.2,1.7,,"Dominguez in Compton, California",405000
johnsde01,1985-86,31,Boston Celtics,NBA,78,35.0,.455,.818,3.4,5.8,1.4,0.4,15.6,14.7,6.7,.118,0.7,1.8,,"Dominguez in Compton, California",782500
johnsde01,1986-87,32,BOS,NBA,79,37.1,.444,.833,3.3,7.5,1.1,0.5,13.4,13.2,5.2,.085,-1.2,0.6,,"Dominguez in Compton, California",
johnsde01,1987-88,33,Boston Celtics,NBA,77,34.7,.438,.856,3.1,7.8,1.2,0.4,12.6,14.0,5.0,.091,-0.8,0.8,,"Dominguez in Compton, California",832500
johnsde01,1988-89,34,Boston Celtics,NBA,72,32.1,.434,.821,2.6,6.6,1.3,0.3,10.0,11.5,2.5,.051,-2.0,0.0,,"Dominguez in Compton, California",835500
johnsde01,1989-90,35,BOS,NBA,75,27.1,.434,.843,2.7,6.5,1.1,0.2,7.1,12.4,3.8,.089,-1.1,0.5,,"Dominguez in Compton, California",
