bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
morrima02,2011-12,22,Phoenix Suns,NBA,63,19.5,.399,.717,4.4,1.0,0.7,0.7,7.4,12.1,1.5,.059,-0.6,0.4,,1919160
morrima02,2012-13,23,Phoenix Suns,NBA,82,22.4,.407,.732,4.8,1.3,0.9,0.8,8.2,12.6,1.7,.044,-1.0,0.5,,2063040
morrima02,2013-14,24,Phoenix Suns,NBA,81,26.6,.486,.792,6.0,1.8,0.8,0.6,13.8,18.4,6.4,.143,1.0,1.6,,2091840
morrima02,2014-15,25,Phoenix Suns,NBA,82,31.5,.465,.763,6.2,2.3,1.2,0.5,15.3,15.8,4.6,.085,-0.2,1.2,,2989239
morrima02,2015-16,26,Washington Wizards,NBA,64,25.5,.425,.735,5.5,1.9,0.9,0.5,12.0,12.2,0.5,.015,-2.8,-0.3,,8000000
morrima02,2015-16,26,Washington Wizards,NBA,37,24.8,.397,.717,5.2,2.4,0.9,0.5,11.6,10.8,-0.5,-0.029,-3.8,-0.4,,8000000
morrima02,2015-16,26,Washington Wizards,NBA,27,26.4,.467,.764,5.9,1.4,0.9,0.6,12.4,14.0,1.1,.072,-1.5,0.1,,8000000
morrima02,2016-17,27,Washington Wizards,NBA,76,31.2,.457,.837,6.5,1.7,1.1,0.6,14.0,13.7,4.1,.083,-1.0,0.6,,7400000
morrima02,2017-18,28,Washington Wizards,NBA,73,27.0,.480,.820,5.6,1.9,0.8,0.5,11.5,13.2,3.3,.080,-0.5,0.7,,8000000
morrima02,2018-19,29,WAS,NBA,4,26.0,.538,.909,6.3,2.0,0.8,1.3,15.8,21.9,0.4,.187,6.3,0.2,,
