bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
geeal01,2009-10,22,WAS,NBA,11,16.5,.475,.621,3.0,0.6,0.6,0.1,7.4,16.2,0.4,.108,-1.4,0.0,,
geeal01,2010-11,23,Cleveland Cavaliers,NBA,56,20.0,.458,.783,3.3,0.7,0.7,0.3,5.9,10.8,1.0,.045,-2.3,-0.1,,479735
geeal01,2010-11,23,Cleveland Cavaliers,NBA,5,3.6,.333,,0.6,0.0,0.0,0.4,0.4,-2.1,-0.1,-0.175,-10.6,0.0,,479735
geeal01,2010-11,23,Cleveland Cavaliers,NBA,11,11.5,.444,.667,2.0,0.5,0.6,0.0,2.9,9.9,0.1,.023,-3.4,0.0,,479735
geeal01,2010-11,23,Cleveland Cavaliers,NBA,40,24.3,.462,.800,3.9,0.8,0.8,0.4,7.4,11.1,1.0,.052,-2.0,0.0,,479735
geeal01,2011-12,24,Cleveland Cavaliers,NBA,63,29.0,.412,.788,5.1,1.8,1.3,0.3,10.6,13.2,2.4,.063,-0.5,0.7,,854389
geeal01,2012-13,25,Cleveland Cavaliers,NBA,82,31.0,.410,.795,3.9,1.6,1.3,0.4,10.3,10.5,1.9,.036,-1.5,0.3,,3500000
geeal01,2013-14,26,Cleveland Cavaliers,NBA,65,15.7,.415,.705,2.3,0.7,0.6,0.2,4.0,8.6,0.9,.041,-2.6,-0.2,,3250000
geeal01,2014-15,27,Portland Trail Blazers,NBA,54,12.3,.468,.701,1.7,0.5,0.6,0.1,4.5,13.0,1.2,.086,-1.0,0.2,,1063384
geeal01,2014-15,27,Portland Trail Blazers,NBA,39,13.1,.482,.738,1.8,0.5,0.7,0.2,4.9,14.0,1.1,.100,-0.4,0.2,,1063384
geeal01,2014-15,27,Portland Trail Blazers,NBA,15,10.1,.429,.500,1.6,0.4,0.5,0.1,3.4,9.7,0.1,.039,-3.0,0.0,,1063384
geeal01,2015-16,28,New Orleans Pelicans,NBA,73,22.4,.518,.667,3.4,1.0,0.9,0.2,4.5,8.4,1.9,.056,-0.8,0.5,,1375000
geeal01,2016-17,29,New Orleans Pelicans,NBA,13,6.8,.214,.556,1.2,0.5,0.4,0.1,0.8,3.1,-0.1,-0.032,-4.6,-0.1,,1400000
