bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
whitfdw01,1995-96,23,TOR,NBA,8,15.3,.433,.636,3.1,0.3,0.4,0.3,5.0,9.3,0.0,.010,-8.5,-0.2,,"Aberdeen in Aberdeen, Mississippi"
