bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
szczewa02,1999-00,22,Minnesota Timberwolves,NBA,73,29.7,.511,.826,3.7,2.8,0.8,0.3,11.6,15.4,6.2,.137,1.2,1.8,,2011440,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2000-01,23,Minnesota Timberwolves,NBA,82,34.8,.510,.870,5.5,3.2,0.7,0.4,14.0,15.8,7.4,.125,1.2,2.3,,2162280,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2001-02,24,Minnesota Timberwolves,NBA,82,38.0,.508,.831,4.8,3.1,0.8,0.3,18.7,17.1,8.7,.134,1.9,3.1,,2313240,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2002-03,25,Minnesota Timberwolves,NBA,52,35.3,.481,.867,4.6,2.6,0.8,0.4,17.6,17.3,5.2,.135,1.4,1.6,,2933187,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2003-04,26,Minnesota Timberwolves,NBA,28,22.2,.449,.828,3.1,1.2,0.4,0.0,10.2,15.3,1.6,.126,-2.0,0.0,,8000000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2004-05,27,Minnesota Timberwolves,NBA,81,31.6,.506,.855,3.7,2.4,0.5,0.2,15.5,17.1,7.3,.136,0.8,1.8,,9000000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2005-06,28,Minnesota Timberwolves,NBA,72,37.9,.487,.897,4.3,3.0,0.6,0.3,19.0,17.7,8.0,.141,1.0,2.0,,10000000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2005-06,28,Minnesota Timberwolves,NBA,40,38.9,.495,.896,4.8,2.8,0.5,0.4,20.1,18.1,4.6,.141,1.2,1.3,,10000000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2005-06,28,Minnesota Timberwolves,NBA,32,36.7,.476,.898,3.8,3.2,0.6,0.1,17.5,17.2,3.4,.140,0.7,0.8,,10000000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2006-07,29,Boston Celtics,NBA,32,28.1,.415,.897,3.1,1.7,0.6,0.1,15.0,14.8,1.6,.083,-2.7,-0.1,,11775000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2007-08,30,Cleveland Cavaliers,NBA,75,23.1,.431,.851,2.9,1.4,0.3,0.2,11.5,13.9,2.9,.079,-2.6,-0.3,,12775000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2007-08,30,Cleveland Cavaliers,NBA,50,23.6,.460,.843,2.7,1.4,0.3,0.1,13.1,15.7,2.3,.095,-1.6,0.1,,12775000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2007-08,30,Cleveland Cavaliers,NBA,25,22.2,.359,.878,3.2,1.4,0.4,0.3,8.2,10.3,0.5,.044,-4.7,-0.4,,12775000,"Cold Spring Harbor in Cold Spring Harbor, New York"
szczewa02,2008-09,31,Cleveland Cavaliers,NBA,74,20.6,.450,.849,3.1,1.1,0.4,0.1,7.0,12.1,4.5,.140,-0.2,0.7,,13775000,"Cold Spring Harbor in Cold Spring Harbor, New York"
