bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
bridgmi02,2018-19,20,CHO,NBA,4,15.0,.647,.667,3.3,1.3,0.3,0.5,6.8,18.4,0.2,.168,2.3,0.1,
