name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-2.25,0.01,barryjo01,1992-93,MIL,9.6,-0.1,-0.011,-4.9,-0.4,,NBA,500000,23,47,11.7,.369,.673,0.9,1.4,0.7,0.1,4.4,MIL
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-0.20,1.74,barryjo01,1993-94,MIL,14.6,2.1,.080,-0.1,0.6,,NBA,650000,24,72,17.3,.414,.795,2.0,2.3,1.4,0.2,6.2,MIL
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-1.01,0.52,barryjo01,1994-95,MIL,12.6,1.1,.084,-2.5,-0.1,,NBA,800000,25,52,11.6,.425,.763,0.9,1.6,0.6,0.1,3.7,MIL
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-0.60,0.81,barryjo01,1995-96,GSW,14.9,1.8,.122,0.1,0.4,,NBA,275000,26,68,10.5,.492,.838,0.9,1.3,0.5,0.2,3.8,GSW
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-0.49,1.17,barryjo01,1996-97,ATL,13.2,2.4,.118,0.2,0.5,,NBA,247500,27,58,16.6,.407,.804,1.7,2.0,0.9,0.1,4.9,ATL
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-0.47,0.48,barryjo01,1997-98,LAL,13.3,0.9,.116,-0.4,0.2,,NBA,272500,28,49,7.6,.365,.931,0.8,1.0,0.5,0.1,2.5,LAL
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",+0.80,1.79,barryjo01,1998-99,SAC,15.9,2.4,.156,2.1,0.8,,NBA,600000,29,43,17.1,.428,.845,2.2,2.6,1.2,0.1,5.0,SAC
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",+0.73,2.84,barryjo01,1999-00,SAC,15.9,4.2,.157,2.6,1.5,,NBA,800000,30,62,20.7,.465,.922,2.6,2.4,1.2,0.1,8.0,SAC
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-1.06,0.82,barryjo01,2000-01,SAC,12.4,2.4,.114,-1.4,0.2,,NBA,2730000,31,62,16.3,.404,.877,1.5,2.1,0.5,0.1,5.1,SAC
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",+1.03,4.90,barryjo01,2001-02,DET,17.7,7.5,.180,3.2,2.6,,NBA,3175000,32,82,24.2,.489,.931,2.9,3.3,1.1,0.2,9.0,DET
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",+2.53,5.45,barryjo01,2002-03,DET,17.9,5.6,.183,3.0,1.9,,NBA,3175000,33,80,18.4,.450,.860,2.3,2.6,0.8,0.2,6.9,DET
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-0.54,1.38,barryjo01,2003-04,DEN,14.6,2.8,.122,0.7,0.7,,NBA,3000000,34,57,19.3,.404,.845,2.2,2.6,1.0,0.1,6.2,DEN
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",+2.05,4.95,barryjo01,2004-05,TOT,13.4,3.9,.125,0.8,1.1,,NBA,1800000,35,69,21.8,.438,.873,2.3,2.4,0.9,0.1,6.6,"ATL,HOU"
Jon Barry,/players/b/barryjo01.html,1993,2006,"University of the Pacific, Georgia Institute of Technology",false,"De La Salle Catholic in Concord, California",-1.88,0.09,barryjo01,2005-06,HOU,8.5,0.4,.055,-2.8,-0.1,,NBA,1800000,36,20,17.1,.385,.828,1.6,1.3,0.7,0.1,4.3,HOU
