bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
mercero01,1997-98,21,Boston Celtics,NBA,80,33.3,.450,.839,3.5,2.2,1.6,0.2,15.3,14.1,4.0,.073,-2.0,0.0,,1768320
mercero01,1998-99,22,Boston Celtics,NBA,41,37.8,.431,.790,3.8,2.5,1.6,0.3,17.0,13.5,1.3,.039,-2.7,-0.3,,2033000
mercero01,1999-00,23,Orlando Magic,NBA,68,35.0,.426,.789,3.7,2.3,1.1,0.3,16.9,12.7,1.8,.036,-3.0,-0.6,,2298840
mercero01,1999-00,23,Orlando Magic,NBA,37,38.1,.444,.788,4.1,2.8,0.9,0.4,18.3,13.4,1.2,.040,-2.7,-0.3,,2298840
mercero01,1999-00,23,Orlando Magic,NBA,31,31.3,.402,.790,3.2,1.7,1.4,0.3,15.2,11.8,0.6,.031,-3.4,-0.3,,2298840
mercero01,2000-01,24,Chicago Bulls,NBA,61,41.6,.446,.825,3.9,3.3,1.3,0.4,19.7,14.8,1.8,.035,-2.3,-0.2,,5520000
mercero01,2001-02,25,Chicago Bulls,NBA,53,32.4,.397,.798,3.4,2.4,0.6,0.2,13.9,10.2,-1.1,-0.032,-5.1,-1.3,,6750000
mercero01,2001-02,25,Chicago Bulls,NBA,40,37.6,.399,.778,3.9,3.0,0.8,0.3,16.8,10.8,-1.1,-0.035,-4.9,-1.1,,6750000
mercero01,2001-02,25,Chicago Bulls,NBA,13,16.4,.373,1.000,1.8,0.8,0.2,0.2,4.8,6.0,0.0,-0.010,-6.7,-0.3,,6750000
mercero01,2002-03,26,Indiana Pacers,NBA,72,23.2,.409,.802,2.1,1.6,0.7,0.2,7.7,9.3,1.3,.037,-4.2,-0.9,,6750000
mercero01,2003-04,27,San Antonio Spurs,NBA,39,13.2,.427,.765,1.3,0.6,0.4,0.1,5.0,9.3,0.4,.040,-5.7,-0.5,,6750000
mercero01,2004-05,28,New Jersey Nets,NBA,18,21.7,.411,.700,2.2,1.1,0.9,0.1,7.6,9.4,-0.1,-0.007,-6.2,-0.4,,1600000
