bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
willide02,2011-12,20,Minnesota Timberwolves,NBA,66,21.5,.412,.697,4.7,0.6,0.5,0.5,8.8,12.9,1.8,.059,-3.1,-0.4,,4602720
willide02,2012-13,21,Minnesota Timberwolves,NBA,78,24.6,.430,.706,5.5,0.6,0.6,0.5,12.0,14.5,3.0,.076,-3.7,-0.8,,4947840
willide02,2013-14,22,Minnesota Timberwolves,NBA,78,23.3,.427,.718,4.1,0.7,0.6,0.3,8.0,11.5,2.6,.068,-2.6,-0.3,,5016960
willide02,2013-14,22,Minnesota Timberwolves,NBA,11,14.7,.352,.875,2.4,0.1,0.4,0.4,4.9,7.6,0.0,.008,-7.7,-0.2,,5016960
willide02,2013-14,22,Minnesota Timberwolves,NBA,67,24.7,.437,.708,4.4,0.8,0.7,0.2,8.5,11.9,2.5,.073,-2.1,-0.1,,5016960
willide02,2014-15,23,Sacramento Kings,NBA,74,19.8,.447,.684,2.7,0.7,0.5,0.1,8.3,12.8,2.1,.069,-3.2,-0.5,,6331404
willide02,2015-16,24,New York Knicks,NBA,80,17.9,.450,.758,3.7,0.9,0.4,0.1,9.3,17.2,3.6,.120,-2.6,-0.2,,4900000
willide02,2016-17,25,Miami Heat,NBA,50,16.1,.443,.652,2.6,0.6,0.3,0.1,6.1,10.6,1.1,.064,-4.2,-0.4,,4598000
willide02,2016-17,25,Miami Heat,NBA,25,15.1,.394,.620,2.9,0.6,0.4,0.2,5.9,10.1,0.3,.038,-5.2,-0.3,,4598000
willide02,2016-17,25,Miami Heat,NBA,25,17.1,.505,.692,2.3,0.6,0.2,0.1,6.2,11.1,0.8,.086,-3.2,-0.1,,4598000
willide02,2017-18,26,Los Angeles Lakers,NBA,2,4.5,.250,,0.5,0.0,0.0,0.0,1.0,-3.2,0.0,-0.191,-18.1,0.0,,104059
