name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-0.22,3.93,laettch01,1992-93,MIN,17.3,5.0,.085,0.3,1.6,,NBA,2100000,23,81,34.9,.474,.835,8.7,2.8,1.3,1.0,18.2,MIN
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+0.27,4.20,laettch01,1993-94,MIN,16.8,4.1,.081,2.2,2.6,,NBA,2730000,24,70,34.7,.448,.783,8.6,4.4,1.2,1.2,16.8,MIN
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+0.27,4.77,laettch01,1994-95,MIN,17.7,6.2,.108,1.8,2.7,,NBA,3360000,25,81,34.2,.489,.818,7.6,2.9,1.2,1.1,16.3,MIN
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-0.10,4.18,laettch01,1995-96,TOT,17.7,6.2,.120,1.2,2.0,,NBA,3910000,26,74,33.7,.487,.818,7.3,2.7,1.0,1.0,16.4,"MIN,ATL"
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+2.31,11.04,laettch01,1996-97,ATL,19.1,11.6,.177,2.8,3.8,,NBA,4500000,27,82,38.3,.486,.816,8.8,2.7,1.2,0.8,18.1,ATL
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+1.10,5.43,laettch01,1997-98,ATL,18.5,7.5,.159,2.6,2.6,,NBA,5050000,28,74,30.8,.485,.864,6.6,2.6,1.0,1.0,13.8,ATL
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-0.14,0.66,laettch01,1998-99,DET,14.6,0.7,.101,-0.3,0.1,,NBA,5360000,29,16,21.1,.358,.772,3.4,1.5,0.9,0.8,7.6,DET
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+0.05,3.98,laettch01,1999-00,DET,14.8,5.1,.100,0.4,1.5,,NBA,6062500,30,82,29.8,.473,.812,6.7,2.3,1.0,0.5,12.2,DET
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-1.74,0.56,laettch01,2000-01,TOT,17.0,4.3,.124,1.2,1.4,,NBA,6625000,31,78,21.3,.503,.833,4.7,1.6,0.9,0.6,9.3,"DAL,WAS"
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-0.95,1.26,laettch01,2001-02,WAS,13.7,2.6,.086,1.2,1.2,,NBA,4500000,32,57,25.3,.464,.868,5.3,2.6,1.1,0.4,7.1,WAS
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",+1.01,4.99,laettch01,2002-03,WAS,16.1,6.6,.143,2.6,2.6,,NBA,5062500,33,76,29.1,.494,.833,6.6,3.1,1.1,0.5,8.3,WAS
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-1.35,0.56,laettch01,2003-04,WAS,14.5,2.3,.111,0.1,0.5,,NBA,5625000,34,48,20.5,.465,.800,4.8,1.9,0.8,0.6,5.9,WAS
Christian Laettner,/players/l/laettch01.html,1993,2005,Duke University,false,"Nichols School in Buffalo, New York",-0.03,1.33,laettch01,2004-05,MIA,16.3,2.7,.174,1.6,0.7,,NBA,5500000,35,49,15.1,.582,.763,2.7,0.8,0.7,0.3,5.3,MIA
