name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",-0.88,1.34,mullich01,1985-86,GSW,16.0,2.9,.100,-0.9,0.4,,NBA,500000,22,55,25.3,.463,.896,2.1,1.9,1.3,0.4,14.0,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",-0.03,4.02,mullich01,1986-87,GSW,15.8,5.2,.104,0.1,1.3,,NBA,,23,82,29.0,.514,.825,2.2,3.2,1.2,0.4,15.1,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+1.03,4.52,mullich01,1987-88,GSW,19.8,5.1,.121,2.3,2.2,,NBA,800000,24,60,33.9,.508,.885,3.4,4.8,1.9,0.5,20.2,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+2.60,11.20,mullich01,1988-89,GSW,21.9,10.6,.165,3.7,4.4,All-NBA (2nd),NBA,700000,25,82,37.7,.509,.892,5.9,5.1,2.1,0.5,26.5,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+2.21,8.38,mullich01,1989-90,GSW,22.7,10.2,.174,4.8,4.9,All-NBA (3rd),NBA,3330000,26,78,36.3,.536,.889,5.9,4.1,1.6,0.6,25.1,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+2.91,12.55,mullich01,1990-91,GSW,21.4,12.2,.176,4.5,5.4,All-NBA (2nd),NBA,2850000,27,82,40.4,.536,.884,5.4,4.0,2.1,0.8,25.7,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+2.61,11.29,mullich01,1991-92,GSW,19.9,10.8,.155,3.5,4.6,All-NBA (1st),NBA,2844000,28,81,41.3,.524,.833,5.6,3.5,2.1,0.8,25.6,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+0.85,3.99,mullich01,1992-93,GSW,19.0,4.9,.122,1.7,1.8,,NBA,2844000,29,46,41.3,.510,.810,5.0,3.6,1.5,0.9,25.9,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+0.31,4.31,mullich01,1993-94,GSW,15.8,4.7,.097,1.4,2.0,,NBA,2844000,30,62,37.5,.472,.753,5.6,5.1,1.7,0.9,16.8,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",-0.22,1.24,mullich01,1994-95,GSW,17.7,1.7,.093,1.7,0.8,,NBA,2844000,31,25,35.6,.489,.879,4.6,5.0,1.5,0.8,19.0,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",-0.26,2.22,mullich01,1995-96,GSW,16.7,4.0,.117,1.8,1.6,,NBA,2844000,32,55,29.4,.499,.856,2.9,3.5,1.4,0.6,13.3,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+0.61,5.31,mullich01,1996-97,GSW,17.6,7.1,.124,2.9,3.3,,NBA,2844000,33,79,34.6,.553,.864,4.0,4.1,1.6,0.4,14.5,GSW
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+2.43,8.31,mullich01,1997-98,IND,16.9,7.6,.168,4.4,3.5,,NBA,2941500,34,82,26.5,.481,.939,3.0,2.3,1.2,0.5,11.3,IND
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+1.63,3.87,mullich01,1998-99,IND,18.1,4.1,.167,4.4,1.9,,NBA,3510000,35,50,23.6,.477,.870,3.2,1.6,0.9,0.3,10.1,IND
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",+0.42,1.23,mullich01,1999-00,IND,15.4,1.7,.142,2.2,0.6,,NBA,4079100,36,47,12.4,.428,.902,1.6,0.8,0.6,0.2,5.1,IND
Chris Mullin,/players/m/mullich01.html,1986,2001,St. John's University,false,"Xaverian in Brooklyn, New York",-1.33,0.21,mullich01,2000-01,GSW,10.0,0.3,.034,-3.0,-0.1,,NBA,3650000,37,20,18.7,.340,.857,2.1,1.0,0.8,0.5,5.8,GSW
