bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
flynnmi01,1976-77,23,IND,NBA,73,18.1,.436,.711,2.6,2.5,0.8,0.1,8.2,14.5,1.7,.062,-2.0,0.0,,"Jeffersonville in Jeffersonville, Indiana"
flynnmi01,1977-78,24,IND,NBA,71,13.5,.449,.567,1.6,2.0,0.6,0.1,4.2,11.6,0.8,.042,-3.1,-0.3,,"Jeffersonville in Jeffersonville, Indiana"
