bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
foyera01,2006-07,23,Minnesota Timberwolves,NBA,82,22.9,.434,.854,2.7,2.8,0.6,0.3,10.1,14.0,2.3,.058,-1.6,0.2,,2448240,"East Side in Newark, New Jersey"
foyera01,2007-08,24,Minnesota Timberwolves,NBA,39,32.3,.429,.815,3.3,4.2,0.9,0.1,13.1,12.7,1.1,.042,-1.4,0.2,,2631840,"East Side in Newark, New Jersey"
foyera01,2008-09,25,Minnesota Timberwolves,NBA,70,35.6,.407,.846,3.1,4.3,1.0,0.4,16.3,13.7,3.1,.059,-0.4,1.0,,2815560,"East Side in Newark, New Jersey"
foyera01,2009-10,26,Washington Wizards,NBA,70,23.8,.414,.890,1.9,3.3,0.5,0.1,10.1,13.2,2.2,.064,-2.5,-0.2,,3575761,"East Side in Newark, New Jersey"
foyera01,2010-11,27,Los Angeles Clippers,NBA,63,24.6,.388,.893,1.6,2.7,0.7,0.3,9.8,11.4,1.7,.051,-2.6,-0.2,,4250000,"East Side in Newark, New Jersey"
foyera01,2011-12,28,Los Angeles Clippers,NBA,65,25.9,.398,.859,2.1,2.2,0.7,0.4,11.0,13.5,3.2,.092,-0.3,0.7,,4250000,"East Side in Newark, New Jersey"
foyera01,2012-13,29,Utah Jazz,NBA,82,27.4,.397,.819,1.5,2.0,0.8,0.3,10.8,11.7,3.7,.080,-0.3,0.9,,2500000,"East Side in Newark, New Jersey"
foyera01,2013-14,30,Denver Nuggets,NBA,81,30.7,.413,.849,2.9,3.5,0.8,0.5,13.2,13.3,4.6,.089,0.9,1.8,,3000000,"East Side in Newark, New Jersey"
foyera01,2014-15,31,Denver Nuggets,NBA,50,21.7,.368,.818,1.7,2.4,0.7,0.2,8.7,11.0,1.0,.045,-1.1,0.2,,3135000,"East Side in Newark, New Jersey"
foyera01,2015-16,32,Oklahoma City Thunder,NBA,81,20.3,.351,.824,1.9,2.0,0.5,0.4,5.9,7.6,0.4,.012,-3.6,-0.6,,3270000,"East Side in Newark, New Jersey"
foyera01,2015-16,32,Oklahoma City Thunder,NBA,54,19.8,.351,.830,1.9,2.1,0.5,0.3,6.0,7.8,0.0,-0.002,-4.1,-0.6,,3270000,"East Side in Newark, New Jersey"
foyera01,2015-16,32,Oklahoma City Thunder,NBA,27,21.2,.349,.815,1.9,1.8,0.5,0.5,5.6,7.1,0.4,.038,-2.5,-0.1,,3270000,"East Side in Newark, New Jersey"
foyera01,2016-17,33,Brooklyn Nets,NBA,69,18.6,.363,.857,2.2,2.0,0.5,0.1,5.2,7.3,0.2,.006,-3.9,-0.6,,2500000,"East Side in Newark, New Jersey"
