bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
bareajo01,2006-07,22,Dallas Mavericks,NBA,33,5.8,.359,.667,0.8,0.7,0.0,0.0,2.4,9.6,0.1,.015,-5.4,-0.2,,412718
bareajo01,2007-08,23,Dallas Mavericks,NBA,44,10.5,.418,.800,1.1,1.3,0.3,0.0,4.3,11.7,0.5,.052,-3.2,-0.1,,687456
bareajo01,2008-09,24,Dallas Mavericks,NBA,79,20.3,.442,.753,2.2,3.4,0.5,0.1,7.8,13.4,2.2,.066,-1.9,0.1,,1500000
bareajo01,2009-10,25,Dallas Mavericks,NBA,78,19.8,.440,.844,1.9,3.3,0.4,0.1,7.6,12.8,2.2,.069,-2.4,-0.1,,1657500
bareajo01,2010-11,26,Dallas Mavericks,NBA,81,20.6,.439,.847,2.0,3.9,0.4,0.0,9.5,14.8,3.2,.093,-1.1,0.4,,1815000
bareajo01,2011-12,27,Minnesota Timberwolves,NBA,41,25.2,.400,.776,2.8,5.7,0.5,0.0,11.3,14.9,1.2,.056,-1.3,0.2,,4300000
bareajo01,2012-13,28,Minnesota Timberwolves,NBA,74,23.1,.417,.784,2.8,4.0,0.4,0.0,11.3,14.1,1.9,.053,-1.0,0.4,,4493500
bareajo01,2013-14,29,Minnesota Timberwolves,NBA,79,18.6,.387,.790,1.9,3.8,0.3,0.0,8.4,11.6,0.7,.024,-3.6,-0.6,,4687000
bareajo01,2014-15,30,Dallas Mavericks,NBA,77,17.7,.420,.809,1.7,3.4,0.4,0.0,7.5,15.1,2.7,.096,-1.5,0.2,,1310286
bareajo01,2015-16,31,Dallas Mavericks,NBA,74,22.5,.446,.771,2.1,4.1,0.4,0.0,10.9,15.4,2.8,.082,-1.2,0.3,,4000000
bareajo01,2016-17,32,Dallas Mavericks,NBA,35,22.0,.414,.863,2.4,5.5,0.4,0.0,10.9,17.2,1.3,.080,-0.5,0.3,,4096950
bareajo01,2017-18,33,Dallas Mavericks,NBA,69,23.2,.439,.784,2.9,6.3,0.5,0.0,11.6,17.8,3.3,.098,0.1,0.8,,3903900
bareajo01,2018-19,34,DAL,NBA,4,20.0,.282,.750,2.5,8.5,1.3,0.0,8.3,18.8,0.2,.112,-2.1,0.0,,
