name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",+0.67,5.59,greenda01,1979-80,CHI,16.2,6.5,.112,0.5,1.8,,22,NBA,82,34.0,.474,.810,9.4,2.2,0.7,1.6,16.3,CHI,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",+1.22,6.94,greenda01,1980-81,CHI,16.6,7.1,.126,2.1,2.8,,23,NBA,82,33.0,.486,.748,8.8,2.7,0.9,1.5,14.4,CHI,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",+0.65,5.77,greenda01,1981-82,CHI,15.5,6.5,.107,1.4,2.5,,24,NBA,82,35.5,.473,.825,9.6,3.2,0.9,1.1,14.6,CHI,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-0.59,2.66,greenda01,1982-83,CHI,13.0,3.6,.073,-0.7,0.8,,25,NBA,79,29.8,.455,.708,9.7,1.9,0.7,1.1,10.0,CHI,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-0.36,3.51,greenda01,1983-84,CHI,13.5,5.7,.101,0.5,1.7,,26,NBA,78,34.8,.490,.737,10.1,1.8,0.9,0.9,12.2,CHI,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-1.99,0.35,greenda01,1984-85,CHI,9.4,2.0,.065,-1.1,0.4,,27,NBA,61,25.0,.458,.713,6.4,1.3,0.6,0.3,6.1,CHI,550000
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-1.66,0.84,greenda01,1985-86,SAS,11.1,3.4,.085,-0.5,0.7,,28,NBA,68,28.1,.510,.772,7.8,1.3,0.5,0.8,7.9,SAS,600000
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-0.02,3.95,greenda01,1986-87,SAS,15.2,6.2,.115,1.5,2.3,,29,NBA,79,32.7,.513,.785,9.9,3.0,0.9,0.6,11.6,SAS,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-2.43,-0.07,greenda01,1987-88,SAS,10.8,1.1,.043,-1.8,0.1,,30,NBA,45,27.5,.460,.748,6.7,2.2,0.7,0.5,8.6,SAS,700000
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-1.77,0.46,greenda01,1988-89,TOT,11.8,2.2,.076,-1.8,0.1,,31,NBA,67,20.9,.423,.750,6.0,1.4,0.7,0.8,7.0,"SAS,DEN",700000
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-0.38,0.32,greenda01,1989-90,DET,10.9,0.4,.085,-2.5,0.0,,32,NBA,37,5.5,.423,.552,2.1,0.3,0.1,0.2,1.6,DET,
Dave Greenwood,/players/g/greenda01.html,1980,1991,"University of California, Los Angeles",false,"Verbum Dei in Los Angeles, California",-2.03,0.14,greenda01,1990-91,SAS,7.8,1.7,.079,-1.4,0.2,,33,NBA,63,16.2,.503,.734,3.5,0.8,0.5,0.4,3.8,SAS,650000
