bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
dentmju01,2011-12,26,"SAS,TOR",NBA,6,15.2,.357,.667,1.3,1.7,0.3,0.0,4.3,4.8,-0.1,-0.049,-6.8,-0.1,,"Winchendon School in Winchendon, Massachusetts"
dentmju01,2012-13,27,DAL,NBA,2,2.0,.000,,0.0,0.0,0.0,0.0,0.0,-19.4,0.0,-0.571,-27.8,0.0,,"Winchendon School in Winchendon, Massachusetts"
