bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
brookaa01,2007-08,23,Houston Rockets,NBA,51,11.9,.413,.857,1.1,1.7,0.3,0.1,5.2,13.1,1.4,.112,-1.8,0.0,,972720
brookaa01,2008-09,24,Houston Rockets,NBA,80,25.0,.404,.866,2.0,3.0,0.6,0.1,11.2,12.9,3.6,.086,-1.3,0.4,,1045560
brookaa01,2009-10,25,Houston Rockets,NBA,82,35.6,.432,.822,2.6,5.3,0.8,0.2,19.6,16.0,5.5,.091,0.2,1.6,,1118520
brookaa01,2010-11,26,Phoenix Suns,NBA,59,21.8,.375,.886,1.3,3.9,0.6,0.1,10.7,13.1,1.1,.040,-3.5,-0.5,,2016692
brookaa01,2010-11,26,Phoenix Suns,NBA,34,23.9,.346,.940,1.5,3.8,0.6,0.1,11.6,11.7,0.4,.023,-4.0,-0.4,,2016692
brookaa01,2010-11,26,Phoenix Suns,NBA,25,18.9,.430,.807,1.1,4.2,0.5,0.0,9.6,15.6,0.7,.070,-2.8,-0.1,,2016692
brookaa01,2011-12,27,Did Not Play (other pro league—China),,,,,,,,,,,,,,,,,
brookaa01,2012-13,28,Sacramento Kings,NBA,53,18.8,.453,.769,1.5,2.2,0.6,0.2,7.1,11.8,0.8,.041,-2.7,-0.2,,3250000
brookaa01,2012-13,28,Sacramento Kings,NBA,46,20.8,.459,.769,1.7,2.3,0.6,0.2,8.0,12.1,0.9,.045,-2.5,-0.1,,3250000
brookaa01,2012-13,28,Sacramento Kings,NBA,7,5.4,.308,,0.3,0.9,0.1,0.4,1.4,5.6,0.0,-0.063,-6.3,0.0,,3250000
brookaa01,2013-14,29,Sacramento Kings,NBA,72,21.6,.401,.874,1.9,3.2,0.7,0.2,9.0,12.5,2.2,.067,-1.5,0.2,,3396250
brookaa01,2013-14,29,Sacramento Kings,NBA,43,16.7,.395,.841,1.4,1.9,0.6,0.1,7.0,11.9,1.1,.076,-1.9,0.0,,3396250
brookaa01,2013-14,29,Sacramento Kings,NBA,29,29.0,.406,.902,2.7,5.2,0.9,0.2,11.9,12.9,1.0,.058,-1.2,0.2,,3396250
brookaa01,2014-15,30,Chicago Bulls,NBA,82,23.0,.421,.833,2.0,3.2,0.7,0.2,11.6,14.4,3.3,.083,-1.4,0.3,,1145685
brookaa01,2015-16,31,Chicago Bulls,NBA,69,16.1,.401,.766,1.5,2.6,0.4,0.1,7.1,11.8,0.9,.040,-3.3,-0.4,,2000000
brookaa01,2016-17,32,Indiana Pacers,NBA,65,13.8,.403,.800,1.1,1.9,0.4,0.1,5.0,9.5,0.3,.016,-4.6,-0.6,,2700000
brookaa01,2017-18,33,Minnesota Timberwolves,NBA,32,5.9,.406,.727,0.5,0.6,0.2,0.0,2.3,9.8,0.1,.033,-4.3,-0.1,,1471382
