bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
wilsoot01,1984-85,23,GSW,NBA,74,17.0,.460,.711,1.8,2.9,1.0,0.2,4.4,10.8,0.7,.028,-2.7,-0.2,,"Gar-Field in Woodbridge, Virginia"
wilsoot01,1985-86,24,Did Not Play (other pro league—USBL),,,,,,,,,,,,,,,,,"Gar-Field in Woodbridge, Virginia"
wilsoot01,1986-87,25,SAC,NBA,53,14.9,.443,.796,1.5,3.9,0.8,0.1,4.0,12.1,0.6,.038,-3.6,-0.3,,"Gar-Field in Woodbridge, Virginia"
