name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2008-09,PHO,9.8,0.1,.005,-3.3,-0.2,,NBA,1700000,22,55,13.2,.393,.769,1.9,2.0,0.5,0.1,4.5,PHO
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2009-10,PHO,14.8,2.8,.094,0.4,0.9,,NBA,1836000,23,80,18.0,.452,.736,2.1,3.0,0.6,0.1,7.9,PHO
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2010-11,TOT,13.2,1.0,.040,-1.5,0.2,,NBA,1972000,24,70,17.6,.435,.624,2.0,2.9,0.7,0.1,7.5,"PHO,HOU"
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2011-12,HOU,18.0,5.1,.139,2.1,1.8,,NBA,2108000,25,66,26.5,.462,.805,2.5,5.3,1.3,0.2,11.7,HOU
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2012-13,PHO,17.5,5.7,.106,1.4,2.2,,NBA,7500000,26,77,33.5,.443,.748,3.1,7.4,1.6,0.3,14.7,PHO
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2013-14,PHO,21.4,10.3,.186,3.9,4.0,All-NBA (3rd),NBA,7500000,27,76,35.1,.505,.760,3.2,5.9,1.4,0.3,20.3,PHO
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2014-15,TOT,17.4,6.8,.123,1.1,2.1,,NBA,7500000,28,78,33.8,.501,.774,3.5,4.5,1.0,0.2,16.3,"PHO,MIA"
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2015-16,MIA,15.5,4.7,.096,0.7,1.6,,NBA,14780000,29,72,32.8,.477,.727,3.8,5.8,1.0,0.2,14.1,MIA
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2016-17,MIA,19.8,7.5,.147,2.7,2.9,,NBA,15890000,30,73,33.7,.475,.790,3.8,5.8,1.2,0.2,20.3,MIA
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2017-18,MIA,16.6,5.3,.106,-0.1,1.2,,NBA,17000450,31,75,31.7,.450,.801,4.1,4.8,0.8,0.2,17.3,MIA
Goran Dragić,/players/d/dragigo01.html,2009,2019,,true,,,,dragigo01,2018-19,MIA,13.9,1.6,.079,-1.2,0.2,,NBA,18109175,32,36,27.5,.413,.782,3.1,4.8,0.8,0.1,13.7,MIA
