bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
robinja03,2000-01,27,MIA,NBA,6,12.0,.136,,1.8,0.3,1.0,0.0,1.0,-1.9,-0.2,-0.166,-9.0,-0.1,
